TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,89,87,88
2023-08-21T03:00:02Z,23.46,67.21,-1,0,54.88,102.06,null,null,0,0,0
2023-08-21T03:01:02Z,23.50,67.27,100,0,51.28,102.07,null,null,null,null,null
2023-08-21T03:02:02Z,23.56,67.13,100,0,49.94,102.07,null,null,null,null,null
2023-08-21T03:03:02Z,23.64,67.03,99,0,51.87,102.07,null,null,null,null,null
2023-08-21T03:04:02Z,23.70,66.90,99,0,54.22,102.07,null,null,null,null,null
2023-08-21T03:05:02Z,23.73,66.83,99,0,50.86,102.07,66.00,834.00,0,0,0
2023-08-21T03:06:02Z,23.74,66.84,99,0,51.62,102.07,44.00,690.00,null,null,null
2023-08-21T03:07:02Z,23.76,66.79,99,0,52.26,102.07,45.00,700.00,null,null,null
2023-08-21T03:08:02Z,23.77,66.68,99,0,49.75,102.07,37.00,643.00,null,null,null
2023-08-21T03:09:02Z,23.84,66.68,99,0,50.48,102.08,38.00,653.00,null,null,null
2023-08-21T03:10:02Z,23.81,66.62,99,0,49.32,102.08,38.00,653.00,0,0,0
2023-08-21T03:11:02Z,23.83,66.62,99,0,51.99,102.08,39.00,660.00,null,null,null
2023-08-21T03:12:02Z,23.85,66.60,99,0,50.92,102.07,39.00,660.00,null,null,null
2023-08-21T03:13:02Z,23.84,66.50,99,0,52.00,102.08,39.00,660.00,null,null,null
2023-08-21T03:14:02Z,23.90,66.52,99,0,52.45,102.07,39.00,660.00,null,null,null
2023-08-21T03:15:02Z,23.87,66.49,99,0,49.88,102.08,40.00,668.00,0,0,0
2023-08-21T03:16:02Z,23.91,66.50,99,0,48.84,102.08,40.00,668.00,null,null,null
2023-08-21T03:17:02Z,23.88,66.47,99,0,49.82,102.08,39.00,660.00,null,null,null
2023-08-21T03:18:02Z,23.94,66.41,99,0,52.16,102.08,40.00,668.00,null,null,null
2023-08-21T03:19:02Z,23.91,66.41,99,0,51.54,102.08,40.00,668.00,null,null,null
2023-08-21T03:20:02Z,23.93,66.38,99,0,54.83,102.08,40.00,668.00,0,0,0
2023-08-21T03:21:02Z,23.91,66.43,99,0,53.01,102.08,40.00,668.00,null,null,null
2023-08-21T03:22:02Z,23.94,66.34,99,0,52.36,102.08,40.00,666.00,null,null,null
2023-08-21T03:23:02Z,23.95,66.26,99,0,50.62,102.08,40.00,666.00,null,null,null
2023-08-21T03:24:02Z,23.97,66.31,99,0,51.11,102.08,40.00,666.00,null,null,null
2023-08-21T03:25:02Z,23.95,66.26,99,0,49.76,102.07,40.00,666.00,0,0,0
2023-08-21T03:26:02Z,23.97,66.30,99,0,50.14,102.07,40.00,666.00,null,null,null
2023-08-21T03:27:02Z,23.98,66.23,99,0,52.67,102.07,40.00,666.00,null,null,null
2023-08-21T03:28:02Z,24.00,66.20,99,0,48.74,102.07,43.00,683.00,null,null,null
2023-08-21T03:29:02Z,24.00,66.21,99,0,51.66,102.07,43.00,683.00,null,null,null
2023-08-21T03:30:02Z,24.01,66.19,99,0,52.46,102.08,41.00,674.00,0,0,0
2023-08-21T03:31:02Z,24.00,66.23,99,0,52.49,102.07,43.00,683.00,null,null,null
2023-08-21T03:32:02Z,23.98,66.16,99,0,48.86,102.07,42.00,679.00,null,null,null
2023-08-21T03:33:02Z,23.95,66.26,99,0,48.88,102.07,42.00,679.00,null,null,null
2023-08-21T03:34:02Z,23.93,66.25,99,0,48.80,102.07,41.00,672.00,null,null,null
2023-08-21T03:35:02Z,23.90,66.35,99,0,51.11,102.07,41.00,672.00,0,0,0
2023-08-21T03:36:02Z,23.87,66.42,99,0,48.79,102.08,39.00,660.00,null,null,null
2023-08-21T03:37:02Z,23.85,66.40,99,0,49.43,102.08,41.00,672.00,null,null,null
2023-08-21T03:38:02Z,23.85,66.39,99,0,51.65,102.07,41.00,672.00,null,null,null
2023-08-21T03:39:02Z,23.81,66.43,99,0,52.12,102.08,41.00,672.00,null,null,null
2023-08-21T03:40:02Z,23.78,66.44,99,0,55.01,102.08,39.00,660.00,0,0,0
2023-08-21T03:41:02Z,23.83,66.53,99,0,53.66,102.08,39.00,660.00,null,null,null
2023-08-21T03:42:02Z,23.78,66.50,99,0,53.33,102.08,39.00,660.00,null,null,null
2023-08-21T03:43:02Z,23.74,66.56,99,0,49.06,102.07,39.00,660.00,null,null,null
2023-08-21T03:44:02Z,23.76,66.52,99,0,54.05,102.08,48.00,719.00,null,null,null
2023-08-21T03:45:02Z,23.71,66.55,99,0,51.29,102.08,39.00,660.00,0,0,0
2023-08-21T03:46:02Z,23.71,66.65,99,0,50.71,102.08,47.00,714.00,null,null,null
2023-08-21T03:47:02Z,23.69,66.65,99,0,46.97,102.08,47.00,714.00,null,null,null
2023-08-21T03:48:02Z,23.70,66.65,99,0,52.21,102.08,47.00,714.00,null,null,null
2023-08-21T03:49:02Z,23.69,66.68,99,0,54.55,102.08,47.00,714.00,null,null,null
2023-08-21T03:50:02Z,23.66,66.70,99,0,50.61,102.08,47.00,714.00,0,0,0
2023-08-21T03:51:02Z,23.67,66.78,99,0,51.24,102.08,47.00,714.00,null,null,null
2023-08-21T03:52:02Z,23.64,66.75,99,0,53.62,102.08,46.00,706.00,null,null,null
2023-08-21T03:53:02Z,23.62,66.73,99,0,50.11,102.08,46.00,706.00,null,null,null
2023-08-21T03:54:02Z,23.63,66.79,99,0,46.61,102.08,48.00,717.00,null,null,null
2023-08-21T03:55:02Z,23.59,66.78,99,0,49.02,102.08,47.00,712.00,0,0,0
2023-08-21T03:56:02Z,23.59,66.85,99,0,53.04,102.08,47.00,712.00,null,null,null
2023-08-21T03:57:02Z,23.62,66.80,99,0,52.17,102.08,49.00,726.00,null,null,null
2023-08-21T03:58:02Z,23.57,66.83,99,0,49.39,102.08,49.00,726.00,null,null,null
2023-08-21T03:59:02Z,23.56,66.85,99,0,50.98,102.09,49.00,726.00,null,null,null
2023-08-21T04:00:02Z,23.57,66.84,99,0,51.99,102.08,49.00,726.00,0,0,0
2023-08-21T04:01:02Z,23.54,66.92,99,0,58.01,102.08,50.00,732.00,null,null,null
2023-08-21T04:02:02Z,23.56,66.90,99,0,53.24,102.08,50.00,732.00,null,null,null
2023-08-21T04:03:02Z,23.53,66.86,99,0,49.13,102.08,50.00,732.00,null,null,null
2023-08-21T04:04:02Z,23.53,66.87,99,0,54.11,102.08,50.00,732.00,null,null,null
2023-08-21T04:05:02Z,23.50,66.91,99,0,49.42,102.08,50.00,732.00,0,0,0
2023-08-21T04:06:02Z,23.50,66.95,99,0,53.22,102.08,50.00,732.00,null,null,null
2023-08-21T04:07:02Z,23.53,66.91,99,0,52.54,102.08,50.00,732.00,null,null,null
2023-08-21T04:08:02Z,23.49,66.96,99,0,51.24,102.08,50.00,732.00,null,null,null
2023-08-21T04:09:02Z,23.49,66.93,99,0,49.49,102.08,51.00,740.00,null,null,null
2023-08-21T04:10:02Z,23.47,66.98,99,0,53.22,102.07,50.00,732.00,0,0,0
2023-08-21T04:11:02Z,23.49,67.04,99,0,51.94,102.08,50.00,732.00,null,null,null
2023-08-21T04:12:02Z,23.49,67.00,99,0,50.63,102.07,50.00,732.00,null,null,null
2023-08-21T04:13:02Z,23.49,66.99,99,0,50.20,102.08,50.00,732.00,null,null,null
2023-08-21T04:14:02Z,23.45,67.03,99,0,50.16,102.08,50.00,732.00,null,null,null
2023-08-21T04:15:02Z,23.43,67.02,99,0,50.97,102.08,50.00,732.00,0,0,0
2023-08-21T04:16:02Z,23.46,67.11,99,0,51.64,102.08,50.00,732.00,null,null,null
2023-08-21T04:17:02Z,23.45,67.04,99,0,52.08,102.08,50.00,732.00,null,null,null
2023-08-21T04:18:02Z,23.46,67.00,99,0,49.04,102.08,50.00,732.00,null,null,null
2023-08-21T04:19:02Z,23.42,67.03,99,0,52.29,102.08,50.00,732.00,null,null,null
2023-08-21T04:20:02Z,23.40,67.03,99,0,51.36,102.08,50.00,732.00,0,0,0
2023-08-21T04:21:02Z,23.43,67.07,99,0,52.22,102.08,50.00,732.00,null,null,null
2023-08-21T04:22:02Z,23.43,67.07,99,0,51.17,102.08,50.00,732.00,null,null,null
2023-08-21T04:23:02Z,23.40,67.08,99,0,52.67,102.08,50.00,732.00,null,null,null
2023-08-21T04:24:02Z,23.42,67.09,99,0,51.13,102.08,50.00,732.00,null,null,null
2023-08-21T04:25:02Z,23.39,67.09,99,0,54.65,102.09,50.00,732.00,0,0,0
2023-08-21T04:26:02Z,23.39,67.15,99,0,51.48,102.08,50.00,732.00,null,null,null
2023-08-21T04:27:02Z,23.42,67.15,99,0,50.39,102.08,49.00,726.00,null,null,null
2023-08-21T04:28:02Z,23.40,67.15,99,0,50.59,102.09,50.00,732.00,null,null,null
2023-08-21T04:29:02Z,23.39,67.11,99,0,49.39,102.09,49.00,726.00,null,null,null
2023-08-21T04:30:02Z,23.39,67.13,99,0,52.68,102.09,49.00,726.00,0,0,0
2023-08-21T04:31:02Z,23.39,67.20,99,0,56.01,102.08,49.00,726.00,null,null,null
2023-08-21T04:32:02Z,23.34,67.13,99,0,51.46,102.09,49.00,726.00,null,null,null
2023-08-21T04:33:02Z,23.39,67.13,99,0,48.87,102.08,49.00,726.00,null,null,null
2023-08-21T04:34:02Z,23.36,67.13,99,0,51.21,102.09,49.00,726.00,null,null,null
2023-08-21T04:35:02Z,23.33,67.14,99,0,49.66,102.10,49.00,726.00,0,0,0
2023-08-21T04:36:02Z,23.36,67.21,99,0,54.72,102.09,49.00,726.00,null,null,null
2023-08-21T04:37:02Z,23.37,67.14,99,0,51.85,102.09,49.00,726.00,null,null,null
2023-08-21T04:38:02Z,23.37,67.18,99,0,50.52,102.09,49.00,726.00,null,null,null
2023-08-21T04:39:02Z,23.32,67.16,99,0,47.71,102.10,49.00,726.00,null,null,null
2023-08-21T04:40:02Z,23.32,67.21,99,0,49.66,102.09,49.00,726.00,0,0,0
2023-08-21T04:41:02Z,23.34,67.26,99,0,48.45,102.09,49.00,726.00,null,null,null
2023-08-21T04:42:02Z,23.34,67.25,99,0,55.36,102.09,47.00,715.00,null,null,null
2023-08-21T04:43:02Z,23.32,67.18,99,0,51.90,102.10,47.00,715.00,null,null,null
2023-08-21T04:44:02Z,23.33,67.24,99,0,51.42,102.10,47.00,712.00,null,null,null
2023-08-21T04:45:02Z,23.32,67.22,99,0,49.84,102.10,47.00,712.00,0,0,0
2023-08-21T04:46:02Z,23.32,67.27,99,0,50.38,102.10,49.00,726.00,null,null,null
2023-08-21T04:47:02Z,23.33,67.22,99,0,53.87,102.09,47.00,715.00,null,null,null
2023-08-21T04:48:02Z,23.32,67.23,99,0,49.74,102.10,47.00,712.00,null,null,null
2023-08-21T04:49:02Z,23.29,67.25,99,0,51.71,102.09,47.00,712.00,null,null,null
2023-08-21T04:50:02Z,23.29,67.24,99,0,48.56,102.09,46.00,706.00,0,0,0
2023-08-21T04:51:02Z,23.29,67.31,99,0,54.56,102.09,47.00,712.00,null,null,null
2023-08-21T04:52:02Z,23.30,67.26,99,0,50.95,102.09,46.00,706.00,null,null,null
2023-08-21T04:53:02Z,23.29,67.23,99,0,51.68,102.09,46.00,706.00,null,null,null
2023-08-21T04:54:02Z,23.29,67.24,99,0,50.92,102.10,47.00,712.00,null,null,null
2023-08-21T04:55:02Z,23.26,67.25,99,0,51.16,102.10,47.00,712.00,0,0,0
2023-08-21T04:56:02Z,23.29,67.26,99,0,50.76,102.10,46.00,706.00,null,null,null
2023-08-21T04:57:02Z,23.29,67.25,99,0,51.78,102.10,46.00,706.00,null,null,null
2023-08-21T04:58:02Z,23.29,67.25,99,0,50.47,102.10,46.00,706.00,null,null,null
2023-08-21T04:59:02Z,23.26,67.25,99,0,50.60,102.09,46.00,706.00,null,null,null
2023-08-21T05:00:02Z,23.27,67.26,99,0,49.92,102.09,46.00,706.00,0,0,0
2023-08-21T05:01:02Z,23.27,67.33,99,0,53.11,102.10,45.00,700.00,null,null,null
2023-08-21T05:02:02Z,23.29,67.30,99,0,50.57,102.10,45.00,700.00,null,null,null
2023-08-21T05:03:02Z,23.26,67.28,99,0,50.70,102.10,46.00,706.00,null,null,null
2023-08-21T05:04:02Z,23.23,67.33,99,0,61.76,102.10,45.00,700.00,null,null,null
2023-08-21T05:05:02Z,23.25,67.28,99,0,50.92,102.10,48.00,719.00,0,0,0
2023-08-21T05:06:02Z,23.25,67.37,99,0,48.49,102.10,45.00,700.00,null,null,null
2023-08-21T05:07:02Z,23.26,67.36,99,0,49.82,102.09,46.00,706.00,null,null,null
2023-08-21T05:08:02Z,23.27,67.35,99,0,52.22,102.10,45.00,700.00,null,null,null
2023-08-21T05:09:02Z,23.27,67.37,99,0,61.89,102.09,45.00,700.00,null,null,null
2023-08-21T05:10:02Z,23.25,67.35,99,0,51.18,102.10,45.00,700.00,0,0,0
2023-08-21T05:11:02Z,23.25,67.42,99,0,50.63,102.09,45.00,700.00,null,null,null
2023-08-21T05:12:02Z,23.26,67.41,99,0,50.18,102.10,46.00,706.00,null,null,null
2023-08-21T05:13:02Z,23.23,67.38,99,0,53.21,102.09,47.00,715.00,null,null,null
2023-08-21T05:14:02Z,23.23,67.38,99,0,51.30,102.09,50.00,732.00,null,null,null
2023-08-21T05:15:02Z,23.23,67.35,99,0,50.18,102.10,51.00,737.00,0,0,0
2023-08-21T05:16:02Z,23.23,67.47,99,0,64.81,102.10,51.00,737.00,null,null,null
2023-08-21T05:17:02Z,23.23,67.44,99,0,40.96,102.10,53.00,748.00,null,null,null
2023-08-21T05:18:02Z,23.23,67.45,99,0,36.56,102.10,53.00,748.00,null,null,null
2023-08-21T05:19:02Z,23.25,67.20,99,0,42.31,102.10,50.00,732.00,null,null,null
2023-08-21T05:20:02Z,23.21,67.05,99,0,36.02,102.10,44.00,692.00,0,0,0
2023-08-21T05:21:02Z,23.21,66.85,99,0,40.37,102.10,41.00,675.00,null,null,null
2023-08-21T05:22:02Z,23.21,66.78,99,0,41.77,102.10,39.00,660.00,null,null,null
2023-08-21T05:23:02Z,23.18,66.69,99,0,34.01,102.10,37.00,646.00,null,null,null
2023-08-21T05:24:02Z,23.13,66.65,99,0,39.68,102.10,37.00,643.00,null,null,null
2023-08-21T05:25:02Z,23.12,66.61,99,0,37.72,102.11,33.00,623.00,0,0,0
2023-08-21T05:26:02Z,23.11,66.55,99,0,39.78,102.10,32.00,614.00,null,null,null
2023-08-21T05:27:02Z,23.08,66.44,99,0,38.78,102.10,30.00,600.00,null,null,null
2023-08-21T05:28:02Z,23.06,66.42,99,0,44.50,102.11,28.00,586.00,null,null,null
2023-08-21T05:29:02Z,23.03,66.49,99,0,37.77,102.11,26.00,574.00,null,null,null
2023-08-21T05:30:02Z,23.01,66.35,99,0,33.95,102.10,23.00,555.00,0,0,0
2023-08-21T05:31:02Z,23.01,66.31,99,0,37.38,102.10,20.00,536.00,null,null,null
2023-08-21T05:32:02Z,22.98,66.28,99,0,43.30,102.10,19.00,530.00,null,null,null
2023-08-21T05:33:02Z,22.94,66.29,99,0,55.33,102.10,20.00,537.00,null,null,null
2023-08-21T05:34:02Z,22.92,66.33,99,0,42.51,102.10,19.00,529.00,null,null,null
2023-08-21T05:35:02Z,22.91,66.31,99,0,40.02,102.10,17.00,517.00,0,0,0
2023-08-21T05:36:02Z,22.90,66.24,99,0,42.94,102.10,14.00,497.00,null,null,null
2023-08-21T05:37:02Z,22.87,66.26,99,0,40.40,102.10,14.00,497.00,null,null,null
2023-08-21T05:38:02Z,22.85,66.26,99,0,38.23,102.10,13.00,486.00,null,null,null
2023-08-21T05:39:02Z,22.84,66.24,99,0,37.53,102.10,11.00,477.00,null,null,null
2023-08-21T05:40:02Z,22.76,66.29,99,0,35.60,102.10,11.00,477.00,0,0,0
2023-08-21T05:41:02Z,22.81,66.20,99,0,36.38,102.10,8.00,457.00,null,null,null
2023-08-21T05:42:02Z,22.76,66.24,99,0,41.92,102.10,8.00,455.00,null,null,null
2023-08-21T05:43:02Z,22.75,66.22,99,0,47.79,102.11,7.00,452.00,null,null,null
