TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,89,87,88
2023-08-17T00:00:37Z,23.66,65.15,99,0,47.56,102.05,77.00,909.00,null,null,null
2023-08-17T00:01:37Z,23.69,65.09,99,0,43.56,102.04,77.00,909.00,null,null,null
2023-08-17T00:02:37Z,23.69,65.05,99,0,49.84,102.04,79.00,920.00,null,null,null
2023-08-17T00:03:37Z,23.66,65.07,99,0,49.79,102.04,79.00,920.00,null,null,null
2023-08-17T00:04:37Z,23.65,65.09,99,0,41.07,102.04,80.00,930.00,10,12,12
2023-08-17T00:05:37Z,23.69,65.02,99,0,46.95,102.04,80.00,930.00,null,null,null
2023-08-17T00:06:37Z,23.69,65.03,99,0,43.96,102.04,83.00,945.00,null,null,null
2023-08-17T00:07:37Z,23.63,65.09,99,0,48.00,102.04,80.00,930.00,null,null,null
2023-08-17T00:08:37Z,23.65,65.11,99,0,45.54,102.04,80.00,930.00,null,null,null
2023-08-17T00:09:37Z,23.65,65.05,99,0,48.29,102.04,79.00,920.00,4,4,4
2023-08-17T00:10:37Z,23.68,65.14,99,0,46.21,102.04,79.00,920.00,null,null,null
2023-08-17T00:11:37Z,23.66,65.07,99,0,48.92,102.04,79.00,920.00,null,null,null
2023-08-17T00:12:37Z,23.66,65.09,99,0,45.62,102.04,79.00,920.00,null,null,null
2023-08-17T00:13:37Z,23.65,65.06,99,0,49.78,102.05,77.00,909.00,null,null,null
2023-08-17T00:14:37Z,23.66,65.04,99,0,41.94,102.05,79.00,920.00,3,3,3
2023-08-17T00:15:37Z,23.63,65.10,99,0,49.91,102.05,80.00,930.00,null,null,null
2023-08-17T00:16:37Z,23.68,65.05,99,0,47.87,102.05,83.00,945.00,null,null,null
2023-08-17T00:17:37Z,23.69,64.98,99,0,50.94,102.06,80.00,930.00,null,null,null
2023-08-17T00:18:37Z,23.66,65.08,99,0,45.86,102.05,83.00,945.00,null,null,null
2023-08-17T00:19:37Z,23.65,65.11,99,0,51.16,102.05,83.00,945.00,7,7,7
2023-08-17T00:20:37Z,23.65,65.08,99,0,45.47,102.05,77.00,909.00,null,null,null
2023-08-17T00:21:37Z,23.66,65.02,99,0,49.64,102.05,77.00,909.00,null,null,null
2023-08-17T00:22:37Z,23.63,65.04,99,0,45.75,102.05,79.00,920.00,null,null,null
2023-08-17T00:23:37Z,23.66,65.09,99,0,50.57,102.05,79.00,920.00,null,null,null
2023-08-17T00:24:37Z,23.66,65.06,99,0,43.59,102.06,83.00,945.00,8,8,8
2023-08-17T00:25:37Z,23.66,65.13,99,0,48.50,102.06,80.00,930.00,null,null,null
2023-08-17T00:26:37Z,23.65,65.11,99,0,42.08,102.06,80.00,930.00,null,null,null
2023-08-17T00:27:37Z,23.65,65.16,99,0,48.18,102.06,83.00,945.00,null,null,null
2023-08-17T00:28:37Z,23.65,65.11,99,0,57.55,102.06,84.00,956.00,null,null,null
2023-08-17T00:29:37Z,23.63,65.17,99,0,57.20,102.06,87.00,977.00,0,0,0
2023-08-17T00:30:37Z,23.63,65.15,99,0,57.56,102.06,86.00,967.00,null,null,null
2023-08-17T00:31:37Z,23.65,65.12,99,0,55.71,102.06,83.00,945.00,null,null,null
2023-08-17T00:32:37Z,23.63,65.16,99,0,57.59,102.06,80.00,930.00,null,null,null
2023-08-17T00:33:37Z,23.65,65.11,99,0,61.52,102.06,80.00,930.00,null,null,null
2023-08-17T00:34:37Z,23.60,65.15,99,0,59.52,102.06,79.00,920.00,9,9,9
2023-08-17T00:35:37Z,23.63,65.13,99,0,58.97,102.06,77.00,909.00,null,null,null
2023-08-17T00:36:37Z,23.60,65.18,99,0,62.15,102.06,79.00,920.00,null,null,null
2023-08-17T00:37:37Z,23.65,65.18,99,0,57.18,102.07,79.00,920.00,null,null,null
2023-08-17T00:38:37Z,23.63,65.24,99,0,46.56,102.07,79.00,920.00,null,null,null
2023-08-17T00:39:37Z,23.59,65.25,99,0,34.03,102.06,77.00,909.00,4,4,4
2023-08-17T00:40:37Z,23.62,65.25,99,0,36.39,102.06,78.00,913.00,null,null,null
2023-08-17T00:41:37Z,23.60,65.27,99,0,34.68,102.07,78.00,913.00,null,null,null
2023-08-17T00:42:37Z,23.62,65.24,99,0,32.94,102.07,79.00,923.00,null,null,null
2023-08-17T00:43:37Z,23.62,65.25,99,0,33.22,102.06,83.00,945.00,null,null,null
2023-08-17T00:44:37Z,23.60,65.33,99,0,33.53,102.07,81.00,935.00,7,7,7
2023-08-17T00:45:37Z,23.59,65.32,99,0,36.66,102.07,78.00,913.00,null,null,null
2023-08-17T00:46:37Z,23.60,65.33,99,0,34.87,102.06,76.00,902.00,null,null,null
2023-08-17T00:47:37Z,23.60,65.23,99,0,36.34,102.06,76.00,902.00,null,null,null
2023-08-17T00:48:37Z,23.58,65.35,99,0,37.57,102.06,75.00,895.00,null,null,null
2023-08-17T00:49:37Z,23.59,65.36,99,0,32.65,102.06,74.00,887.00,5,5,5
2023-08-17T00:50:37Z,23.59,65.43,99,0,35.08,102.06,76.00,902.00,null,null,null
2023-08-17T00:51:37Z,23.58,65.39,99,0,33.93,102.06,74.00,887.00,null,null,null
2023-08-17T00:52:37Z,23.59,65.44,99,0,36.64,102.06,76.00,902.00,null,null,null
2023-08-17T00:53:37Z,23.59,65.42,99,0,33.88,102.06,76.00,902.00,null,null,null
2023-08-17T00:54:37Z,23.59,65.47,99,0,32.98,102.06,74.00,887.00,7,8,8
2023-08-17T00:55:37Z,23.58,65.43,99,0,31.63,102.06,70.00,865.00,null,null,null
2023-08-17T00:56:37Z,23.59,65.46,99,0,34.63,102.06,74.00,887.00,null,null,null
2023-08-17T00:57:37Z,23.56,65.43,99,0,34.33,102.06,69.00,853.00,null,null,null
2023-08-17T00:58:37Z,23.53,65.43,99,0,33.61,102.06,69.00,853.00,null,null,null
2023-08-17T00:59:37Z,23.53,65.54,99,0,34.03,102.06,69.00,853.00,4,4,4
2023-08-17T01:00:37Z,23.53,65.43,99,0,34.07,102.06,70.00,865.00,null,null,null
2023-08-17T01:01:37Z,23.55,65.49,99,0,36.76,102.06,67.00,840.00,null,null,null
2023-08-17T01:02:37Z,23.52,65.54,99,0,34.87,102.06,67.00,840.00,null,null,null
2023-08-17T01:03:37Z,23.52,65.54,99,0,33.21,102.05,67.00,840.00,null,null,null
2023-08-17T01:04:37Z,23.52,65.51,99,0,33.76,102.06,67.00,840.00,6,6,6
2023-08-17T01:05:37Z,23.55,65.43,99,0,32.86,102.06,67.00,840.00,null,null,null
2023-08-17T01:06:37Z,23.52,65.60,99,0,35.11,102.05,69.00,853.00,null,null,null
2023-08-17T01:07:37Z,23.52,65.53,99,0,34.78,102.06,65.00,832.00,null,null,null
2023-08-17T01:08:37Z,23.50,65.48,99,0,33.63,102.06,67.00,840.00,null,null,null
2023-08-17T01:09:37Z,23.52,65.57,99,0,33.99,102.05,65.00,832.00,8,10,10
2023-08-17T01:10:37Z,23.50,65.57,99,0,34.32,102.06,65.00,832.00,null,null,null
2023-08-17T01:11:37Z,23.50,65.54,99,0,36.59,102.05,65.00,832.00,null,null,null
2023-08-17T01:12:37Z,23.52,65.56,99,0,34.77,102.05,65.00,832.00,null,null,null
2023-08-17T01:13:37Z,23.52,65.67,99,0,36.24,102.05,65.00,832.00,null,null,null
2023-08-17T01:14:37Z,23.49,65.65,99,0,37.07,102.05,64.00,821.00,8,8,8
2023-08-17T01:15:37Z,23.48,65.65,99,0,35.96,102.06,61.00,804.00,null,null,null
2023-08-17T01:16:37Z,23.49,65.70,99,0,35.70,102.05,56.00,772.00,null,null,null
2023-08-17T01:17:37Z,23.46,65.74,99,0,34.71,102.05,55.00,763.00,null,null,null
2023-08-17T01:18:37Z,23.45,65.69,99,0,34.67,102.05,55.00,763.00,null,null,null
2023-08-17T01:19:37Z,23.46,65.75,99,0,36.15,102.04,56.00,772.00,3,3,3
2023-08-17T01:20:37Z,23.48,65.96,99,0,33.19,102.05,54.00,757.00,null,null,null
2023-08-17T01:21:37Z,23.49,65.74,99,0,37.06,102.05,61.00,806.00,null,null,null
2023-08-17T01:22:37Z,23.49,65.75,99,0,34.63,102.05,64.00,821.00,null,null,null
2023-08-17T01:23:37Z,23.49,65.71,99,0,33.73,102.05,66.00,834.00,null,null,null
2023-08-17T01:24:37Z,23.48,65.77,99,0,34.59,102.05,69.00,853.00,10,11,11
2023-08-17T01:25:37Z,23.48,65.76,99,0,34.58,102.05,67.00,846.00,null,null,null
2023-08-17T01:26:37Z,23.48,65.66,99,0,33.79,102.05,67.00,846.00,null,null,null
2023-08-17T01:27:37Z,23.52,65.63,99,0,39.98,102.05,69.00,853.00,null,null,null
2023-08-17T01:28:37Z,23.52,65.62,99,0,33.03,102.05,67.00,840.00,null,null,null
2023-08-17T01:29:37Z,23.49,65.92,99,0,35.57,102.04,65.00,832.00,5,5,5
2023-08-17T01:30:37Z,23.45,66.50,99,0,34.08,102.04,63.00,815.00,null,null,null
2023-08-17T01:31:37Z,23.48,66.01,99,0,34.45,102.04,60.00,798.00,null,null,null
2023-08-17T01:32:37Z,23.43,66.35,99,0,33.98,102.04,63.00,815.00,null,null,null
2023-08-17T01:33:37Z,23.43,66.26,99,0,34.52,102.04,61.00,806.00,null,null,null
2023-08-17T01:34:37Z,23.45,65.70,99,0,31.07,102.04,61.00,806.00,5,10,10
2023-08-17T01:35:37Z,23.43,66.18,99,0,32.85,102.05,64.00,821.00,null,null,null
2023-08-17T01:36:37Z,23.42,65.60,99,0,32.25,102.05,63.00,815.00,null,null,null
2023-08-17T01:37:37Z,23.43,66.13,99,0,31.81,102.04,60.00,795.00,null,null,null
2023-08-17T01:38:37Z,23.45,65.66,99,0,33.61,102.05,58.00,787.00,null,null,null
2023-08-17T01:39:37Z,23.42,66.34,99,0,34.75,102.04,60.00,795.00,7,7,7
2023-08-17T01:40:37Z,23.45,65.50,99,0,32.61,102.04,57.00,778.00,null,null,null
2023-08-17T01:41:37Z,23.45,65.45,99,0,33.91,102.04,56.00,772.00,null,null,null
2023-08-17T01:42:37Z,23.45,65.43,99,0,32.05,102.04,56.00,772.00,null,null,null
2023-08-17T01:43:37Z,23.45,66.03,99,0,32.74,102.03,56.00,772.00,null,null,null
2023-08-17T01:44:37Z,23.43,65.94,99,0,34.36,102.03,57.00,778.00,9,12,12
2023-08-17T01:45:37Z,23.45,65.58,99,0,35.85,102.03,58.00,787.00,null,null,null
2023-08-17T01:46:37Z,23.46,65.74,99,0,32.89,102.04,58.00,785.00,null,null,null
2023-08-17T01:47:37Z,23.45,65.88,99,0,35.08,102.03,58.00,785.00,null,null,null
2023-08-17T01:48:37Z,23.45,66.32,99,0,32.06,102.03,57.00,778.00,null,null,null
2023-08-17T01:49:37Z,23.39,66.22,99,0,33.59,102.03,56.00,770.00,11,11,11
2023-08-17T01:50:37Z,23.39,66.38,99,0,33.02,102.03,57.00,778.00,null,null,null
2023-08-17T01:51:37Z,23.38,66.26,99,0,34.93,102.03,51.00,740.00,null,null,null
2023-08-17T01:52:37Z,23.35,66.38,99,0,32.42,102.03,50.00,732.00,null,null,null
2023-08-17T01:53:37Z,23.36,66.40,99,0,31.59,102.03,51.00,740.00,null,null,null
2023-08-17T01:54:37Z,23.36,66.29,99,0,34.04,102.03,51.00,740.00,6,6,6
2023-08-17T01:55:37Z,23.36,66.56,99,0,31.87,102.03,51.00,740.00,null,null,null
2023-08-17T01:56:37Z,23.35,66.57,99,0,34.13,102.03,53.00,748.00,null,null,null
2023-08-17T01:57:37Z,23.36,66.62,99,0,33.29,102.03,53.00,748.00,null,null,null
2023-08-17T01:58:37Z,23.35,66.61,99,0,32.87,102.03,53.00,748.00,null,null,null
2023-08-17T01:59:37Z,23.33,65.96,99,0,32.32,102.03,54.00,757.00,8,8,8
2023-08-17T02:00:37Z,23.32,66.67,99,0,33.27,102.03,54.00,757.00,null,null,null
2023-08-17T02:01:37Z,23.33,66.52,99,0,34.17,102.03,53.00,748.00,null,null,null
2023-08-17T02:02:37Z,23.35,66.65,99,0,34.42,102.03,53.00,748.00,null,null,null
2023-08-17T02:03:37Z,23.32,66.65,99,0,32.46,102.03,53.00,748.00,null,null,null
2023-08-17T02:04:37Z,23.29,66.72,99,0,34.76,102.03,50.00,732.00,7,7,7
2023-08-17T02:05:37Z,23.29,66.71,99,0,36.81,102.04,48.00,717.00,null,null,null
2023-08-17T02:06:37Z,23.29,66.70,99,0,35.60,102.04,47.00,710.00,null,null,null
2023-08-17T02:07:37Z,23.26,66.79,99,0,35.66,102.03,50.00,732.00,null,null,null
2023-08-17T02:08:37Z,23.25,66.91,99,0,32.48,102.04,47.00,712.00,null,null,null
2023-08-17T02:09:37Z,23.25,66.73,99,0,30.56,102.04,49.00,726.00,8,8,8
2023-08-17T02:10:37Z,23.22,66.94,99,0,36.57,102.04,51.00,740.00,null,null,null
2023-08-17T02:11:37Z,23.25,66.90,99,0,35.90,102.04,57.00,776.00,null,null,null
2023-08-17T02:12:37Z,23.21,66.95,99,0,34.43,102.03,46.00,704.00,null,null,null
2023-08-17T02:13:37Z,23.21,66.93,99,0,35.80,102.03,58.00,787.00,null,null,null
2023-08-17T02:14:37Z,23.18,67.04,99,0,34.33,102.04,56.00,768.00,11,13,13
2023-08-17T02:15:37Z,23.17,67.20,99,0,33.26,102.03,56.00,768.00,null,null,null
2023-08-17T02:16:37Z,23.17,66.98,99,0,36.28,102.04,56.00,768.00,null,null,null
2023-08-17T02:17:37Z,23.18,67.08,99,0,35.75,102.04,54.00,759.00,null,null,null
2023-08-17T02:18:37Z,23.14,67.15,99,0,34.48,102.04,54.00,759.00,null,null,null
2023-08-17T02:19:37Z,23.14,67.12,99,0,36.07,102.03,50.00,732.00,7,7,7
2023-08-17T02:20:37Z,23.10,67.27,99,0,37.34,102.04,45.00,697.00,null,null,null
2023-08-17T02:21:37Z,23.05,67.33,99,0,36.35,102.04,40.00,666.00,null,null,null
2023-08-17T02:22:37Z,23.04,67.29,99,0,34.29,102.04,39.00,657.00,null,null,null
2023-08-17T02:23:37Z,23.04,67.41,99,0,35.77,102.03,39.00,657.00,null,null,null
2023-08-17T02:24:37Z,23.01,67.65,99,0,35.96,102.04,39.00,657.00,7,8,8
2023-08-17T02:25:37Z,23.02,67.59,99,0,35.04,102.04,41.00,671.00,null,null,null
2023-08-17T02:26:37Z,23.02,67.75,99,0,34.46,102.04,41.00,671.00,null,null,null
2023-08-17T02:27:37Z,23.02,67.58,99,0,34.82,102.04,39.00,660.00,null,null,null
2023-08-17T02:28:37Z,23.01,67.80,99,0,34.84,102.04,41.00,671.00,null,null,null
2023-08-17T02:29:37Z,23.00,67.81,99,0,34.75,102.03,39.00,660.00,5,13,13
2023-08-17T02:30:37Z,23.01,67.94,99,0,34.51,102.03,39.00,657.00,null,null,null
2023-08-17T02:31:37Z,23.00,67.92,99,0,34.88,102.03,41.00,674.00,null,null,null
2023-08-17T02:32:37Z,23.00,68.11,99,0,36.78,102.03,41.00,674.00,null,null,null
2023-08-17T02:33:37Z,23.00,68.18,99,0,35.46,102.03,42.00,682.00,null,null,null
2023-08-17T02:34:37Z,22.98,68.17,99,0,36.36,102.03,41.00,674.00,13,14,14
2023-08-17T02:35:37Z,22.94,68.30,99,0,35.09,102.04,39.00,657.00,null,null,null
2023-08-17T02:36:37Z,22.97,68.19,99,0,36.04,102.03,37.00,645.00,null,null,null
2023-08-17T02:37:37Z,22.95,68.50,99,0,35.79,102.03,37.00,643.00,null,null,null
2023-08-17T02:38:37Z,22.92,68.17,99,0,35.68,102.03,34.00,627.00,null,null,null
2023-08-17T02:39:37Z,22.90,68.50,99,0,36.29,102.03,37.00,643.00,3,3,3
2023-08-17T02:40:37Z,22.88,68.54,99,0,35.42,102.03,36.00,638.00,null,null,null
2023-08-17T02:41:37Z,22.90,68.45,99,0,34.88,102.03,33.00,620.00,null,null,null
2023-08-17T02:42:37Z,22.87,68.52,99,0,33.59,102.03,32.00,614.00,null,null,null
2023-08-17T02:43:37Z,22.87,68.67,99,0,34.65,102.02,33.00,620.00,null,null,null
