TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,89,87,88
2023-08-06T00:00:49Z,22.00,63.75,100,1,27.45,101.13,271.00,1628.00,0,0,0
2023-08-06T00:01:49Z,22.02,63.40,100,1,31.04,101.14,268.00,1625.00,null,null,null
2023-08-06T00:02:49Z,22.02,63.68,100,1,30.16,101.13,237.00,1591.00,null,null,null
2023-08-06T00:03:49Z,22.02,63.16,100,1,30.07,101.14,212.00,1559.00,null,null,null
2023-08-06T00:04:49Z,22.02,63.26,100,1,30.12,101.14,196.00,1535.00,null,null,null
2023-08-06T00:05:49Z,22.03,63.53,100,1,29.98,101.14,184.00,1518.00,0,0,0
2023-08-06T00:06:49Z,22.03,62.94,100,1,29.55,101.14,170.00,1497.00,null,null,null
2023-08-06T00:07:49Z,22.03,62.81,100,1,29.79,101.15,165.00,1487.00,null,null,null
2023-08-06T00:08:49Z,22.03,62.49,100,1,28.12,101.14,153.00,1408.00,null,null,null
2023-08-06T00:09:49Z,22.02,62.93,100,0,30.41,101.15,149.00,1380.00,null,null,null
2023-08-06T00:10:49Z,21.99,62.94,100,1,30.81,101.15,144.00,1349.00,0,0,0
2023-08-06T00:11:49Z,21.99,63.16,100,1,28.04,101.15,146.00,1364.00,null,null,null
2023-08-06T00:12:49Z,22.02,63.68,100,1,35.20,101.14,156.00,1425.00,null,null,null
2023-08-06T00:13:49Z,22.02,63.32,100,1,29.61,101.15,153.00,1408.00,null,null,null
2023-08-06T00:14:49Z,22.00,63.01,100,1,31.67,101.15,153.00,1408.00,null,null,null
2023-08-06T00:15:49Z,22.00,62.98,100,1,29.26,101.15,153.00,1408.00,0,0,0
2023-08-06T00:16:49Z,21.99,63.58,100,1,29.87,101.16,165.00,1487.00,null,null,null
2023-08-06T00:17:49Z,22.02,63.78,100,1,31.59,101.15,170.00,1497.00,null,null,null
2023-08-06T00:18:49Z,21.97,63.41,100,1,30.10,101.15,168.00,1494.00,null,null,null
2023-08-06T00:19:49Z,21.99,63.52,100,1,30.29,101.15,168.00,1494.00,null,null,null
2023-08-06T00:20:49Z,21.99,63.01,100,1,30.34,101.15,176.00,1506.00,0,0,0
2023-08-06T00:21:49Z,22.00,63.11,100,1,33.79,101.16,172.00,1501.00,null,null,null
2023-08-06T00:22:49Z,22.00,63.32,100,1,27.26,101.15,175.00,1505.00,null,null,null
2023-08-06T00:23:49Z,22.02,63.36,100,1,31.19,101.16,172.00,1501.00,null,null,null
2023-08-06T00:24:49Z,22.00,63.41,100,1,28.55,101.15,163.00,1470.00,null,null,null
2023-08-06T00:25:49Z,21.96,63.37,100,1,35.08,101.16,172.00,1501.00,0,0,0
2023-08-06T00:26:49Z,22.02,63.85,100,1,37.67,101.16,176.00,1506.00,null,null,null
2023-08-06T00:27:49Z,22.00,63.12,100,1,40.43,101.16,161.00,1458.00,null,null,null
2023-08-06T00:28:49Z,22.02,63.05,100,1,33.89,101.17,168.00,1494.00,null,null,null
2023-08-06T00:29:49Z,21.99,62.90,100,1,30.47,101.17,156.00,1425.00,null,null,null
2023-08-06T00:30:49Z,21.97,63.34,100,1,29.09,101.17,168.00,1494.00,0,0,0
2023-08-06T00:31:49Z,21.99,63.79,100,1,29.80,101.18,197.00,1537.00,null,null,null
2023-08-06T00:32:49Z,21.99,63.75,100,1,40.46,101.17,206.00,1548.00,null,null,null
2023-08-06T00:33:49Z,21.97,63.24,100,1,32.95,101.17,206.00,1548.00,null,null,null
2023-08-06T00:34:49Z,21.99,63.05,100,1,32.05,101.18,224.00,1572.00,null,null,null
2023-08-06T00:35:49Z,21.96,62.78,100,1,36.21,101.18,220.00,1568.00,0,0,0
2023-08-06T00:36:49Z,21.99,63.28,100,1,43.34,101.18,229.00,1581.00,null,null,null
2023-08-06T00:37:49Z,22.00,63.25,100,1,30.58,101.19,237.00,1591.00,null,null,null
2023-08-06T00:38:49Z,21.97,63.66,100,1,29.03,101.18,237.00,1591.00,null,null,null
2023-08-06T00:39:49Z,21.97,63.60,100,1,29.47,101.20,230.00,1582.00,null,null,null
2023-08-06T00:40:49Z,21.97,63.56,100,1,40.36,101.19,230.00,1582.00,0,0,0
2023-08-06T00:41:49Z,21.96,63.36,100,1,28.55,101.20,226.00,1575.00,null,null,null
2023-08-06T00:42:49Z,22.00,63.31,100,1,28.83,101.20,217.00,1563.00,null,null,null
2023-08-06T00:43:49Z,21.96,62.97,100,1,30.07,101.20,208.00,1552.00,null,null,null
2023-08-06T00:44:49Z,21.96,63.25,100,1,33.95,101.20,208.00,1552.00,null,null,null
2023-08-06T00:45:49Z,21.94,63.50,100,1,37.93,101.21,204.00,1546.00,0,0,0
2023-08-06T00:46:49Z,21.97,63.05,100,1,38.99,101.20,193.00,1531.00,null,null,null
2023-08-06T00:47:49Z,21.97,63.04,100,1,53.36,101.21,192.00,1530.00,null,null,null
2023-08-06T00:48:49Z,21.97,63.64,100,1,37.16,101.22,189.00,1526.00,null,null,null
2023-08-06T00:49:49Z,21.93,62.82,100,1,30.51,101.22,186.00,1522.00,null,null,null
2023-08-06T00:50:49Z,21.94,63.35,100,1,33.66,101.22,175.00,1505.00,0,0,0
2023-08-06T00:51:49Z,21.97,63.42,100,1,43.01,101.23,184.00,1518.00,null,null,null
2023-08-06T00:52:49Z,21.97,63.57,100,1,34.93,101.23,186.00,1522.00,null,null,null
2023-08-06T00:53:49Z,21.96,63.31,100,1,37.86,101.23,193.00,1531.00,null,null,null
2023-08-06T00:54:49Z,21.97,63.07,100,1,32.54,101.23,178.00,1511.00,null,null,null
2023-08-06T00:55:49Z,21.94,63.43,100,1,32.31,101.23,192.00,1530.00,0,0,0
2023-08-06T00:56:49Z,21.97,63.76,100,1,33.72,101.23,186.00,1522.00,null,null,null
2023-08-06T00:57:49Z,21.97,63.13,100,1,31.48,101.22,174.00,1503.00,null,null,null
2023-08-06T00:58:49Z,21.96,63.65,100,1,46.27,101.22,186.00,1522.00,null,null,null
2023-08-06T00:59:49Z,21.96,63.69,100,1,37.60,101.22,184.00,1518.00,null,null,null
2023-08-06T01:00:49Z,21.94,63.35,100,1,32.19,101.23,178.00,1511.00,0,0,0
2023-08-06T01:01:49Z,21.92,63.17,100,1,46.30,101.23,172.00,1501.00,null,null,null
2023-08-06T01:02:49Z,21.96,63.49,100,1,28.85,101.23,181.00,1515.00,null,null,null
2023-08-06T01:03:49Z,21.94,63.01,100,1,29.79,101.24,170.00,1497.00,null,null,null
2023-08-06T01:04:49Z,21.93,63.03,100,1,27.99,101.23,168.00,1494.00,null,null,null
2023-08-06T01:05:49Z,21.93,63.19,100,1,28.02,101.23,172.00,1501.00,0,0,0
2023-08-06T01:06:49Z,21.90,63.51,100,1,31.32,101.23,186.00,1522.00,null,null,null
2023-08-06T01:07:49Z,21.92,63.40,100,1,47.22,101.23,200.00,1542.00,null,null,null
2023-08-06T01:08:49Z,21.92,63.45,100,1,29.21,101.24,193.00,1531.00,null,null,null
2023-08-06T01:09:49Z,21.89,63.84,100,1,33.48,101.24,193.00,1531.00,null,null,null
2023-08-06T01:10:49Z,21.92,64.15,100,1,36.82,101.24,208.00,1552.00,0,0,0
2023-08-06T01:11:49Z,21.93,63.60,100,1,29.04,101.23,227.00,1578.00,null,null,null
2023-08-06T01:12:49Z,21.93,63.95,100,1,28.27,101.24,234.00,1587.00,null,null,null
2023-08-06T01:13:49Z,21.94,64.06,100,1,27.22,101.24,235.00,1588.00,null,null,null
2023-08-06T01:14:49Z,21.92,64.44,100,1,30.48,101.24,244.00,1598.00,null,null,null
2023-08-06T01:15:49Z,21.92,64.46,100,1,30.24,101.24,266.00,1624.00,0,0,0
2023-08-06T01:16:49Z,21.92,64.12,100,1,29.88,101.25,290.00,1651.00,null,null,null
2023-08-06T01:17:49Z,21.93,64.45,100,1,27.40,101.25,313.00,1674.00,null,null,null
2023-08-06T01:18:49Z,21.93,64.26,100,1,29.74,101.25,336.00,1698.00,null,null,null
2023-08-06T01:19:49Z,21.94,64.27,100,1,27.59,101.25,336.00,1698.00,null,null,null
2023-08-06T01:20:49Z,21.93,64.11,100,1,32.65,101.26,323.00,1685.00,0,0,0
2023-08-06T01:21:49Z,21.96,63.74,100,1,29.09,101.26,292.00,1652.00,null,null,null
2023-08-06T01:22:49Z,21.96,64.00,100,1,45.15,101.26,290.00,1651.00,null,null,null
2023-08-06T01:23:49Z,21.96,64.19,100,1,27.77,101.27,287.00,1647.00,null,null,null
2023-08-06T01:24:49Z,21.99,64.03,100,1,28.96,101.27,280.00,1638.00,null,null,null
2023-08-06T01:25:49Z,21.97,63.72,100,1,36.47,101.27,260.00,1615.00,0,0,0
2023-08-06T01:26:49Z,21.99,63.66,100,1,28.39,101.26,253.00,1607.00,null,null,null
2023-08-06T01:27:49Z,22.02,63.41,100,1,33.81,101.28,237.00,1591.00,null,null,null
2023-08-06T01:28:49Z,22.02,63.65,100,1,28.89,101.27,234.00,1587.00,null,null,null
2023-08-06T01:29:49Z,22.00,63.78,100,1,30.29,101.27,234.00,1587.00,null,null,null
2023-08-06T01:30:49Z,22.03,63.25,100,1,33.39,101.27,223.00,1572.00,0,0,0
2023-08-06T01:31:49Z,22.06,63.26,100,1,30.53,101.27,220.00,1568.00,null,null,null
2023-08-06T01:32:49Z,22.04,63.86,100,1,37.87,101.27,226.00,1575.00,null,null,null
2023-08-06T01:33:49Z,22.06,63.45,100,1,30.23,101.27,215.00,1560.00,null,null,null
2023-08-06T01:34:49Z,22.06,63.76,100,1,33.51,101.27,226.00,1575.00,null,null,null
2023-08-06T01:35:49Z,22.03,63.47,100,0,28.81,101.27,226.00,1575.00,0,0,0
2023-08-06T01:36:49Z,22.09,63.66,100,0,27.97,101.27,215.00,1560.00,null,null,null
2023-08-06T01:37:49Z,22.07,63.16,100,0,31.20,101.27,220.00,1568.00,null,null,null
2023-08-06T01:38:49Z,22.07,62.62,100,0,27.08,101.27,224.00,1572.00,null,null,null
2023-08-06T01:39:49Z,22.06,63.32,100,0,27.06,101.28,211.00,1556.00,null,null,null
2023-08-06T01:40:49Z,22.03,63.07,100,0,26.87,101.28,205.00,1547.00,0,0,0
2023-08-06T01:41:49Z,22.06,63.18,100,0,30.17,101.28,233.00,1586.00,null,null,null
2023-08-06T01:42:49Z,22.07,62.75,100,0,27.89,101.28,325.00,1686.00,null,null,null
2023-08-06T01:43:49Z,22.09,63.31,100,0,28.54,101.28,333.00,1695.00,null,null,null
2023-08-06T01:44:49Z,22.03,63.57,100,0,29.55,101.29,316.00,1677.00,null,null,null
2023-08-06T01:45:49Z,22.03,63.13,100,0,28.28,101.29,421.00,1774.00,0,0,0
2023-08-06T01:46:49Z,22.04,63.20,100,0,28.04,101.29,427.00,1779.00,null,null,null
2023-08-06T01:47:49Z,22.06,63.31,100,0,29.21,101.30,396.00,1756.00,null,null,null
2023-08-06T01:48:49Z,22.04,63.33,100,0,27.32,101.30,391.00,1751.00,null,null,null
2023-08-06T01:49:49Z,22.03,63.94,100,0,28.58,101.29,398.00,1757.00,null,null,null
2023-08-06T01:50:49Z,22.03,63.70,100,0,28.34,101.30,351.00,1713.00,0,0,0
2023-08-06T01:51:49Z,22.02,63.80,100,0,28.51,101.30,355.00,1717.00,null,null,null
2023-08-06T01:52:49Z,22.03,63.12,100,0,28.52,101.30,359.00,1721.00,null,null,null
2023-08-06T01:53:49Z,22.00,62.85,100,0,29.87,101.30,321.00,1682.00,null,null,null
2023-08-06T01:54:49Z,22.00,62.83,100,0,26.82,101.29,338.00,1700.00,null,null,null
2023-08-06T01:55:49Z,21.97,62.51,100,0,29.12,101.29,303.00,1664.00,0,0,0
2023-08-06T01:56:49Z,21.97,62.42,100,0,27.57,101.29,286.00,1645.00,null,null,null
2023-08-06T01:57:49Z,21.97,62.63,100,0,30.11,101.30,286.00,1645.00,null,null,null
2023-08-06T01:58:49Z,21.96,63.00,100,0,29.89,101.30,381.00,1741.00,null,null,null
2023-08-06T01:59:49Z,21.96,62.88,100,0,29.44,101.30,403.00,1760.00,null,null,null
2023-08-06T02:00:49Z,21.93,63.05,100,0,27.47,101.30,403.00,1760.00,0,0,0
2023-08-06T02:01:49Z,21.94,62.94,100,0,28.14,101.30,396.00,1756.00,null,null,null
2023-08-06T02:02:49Z,21.92,62.63,100,0,28.52,101.30,389.00,1748.00,null,null,null
2023-08-06T02:03:49Z,21.92,63.49,100,0,27.45,101.30,365.00,1728.00,null,null,null
2023-08-06T02:04:49Z,21.90,63.41,100,0,34.90,101.30,363.00,1725.00,null,null,null
2023-08-06T02:05:49Z,21.89,63.09,100,0,30.64,101.31,348.00,1709.00,0,0,0
2023-08-06T02:06:49Z,21.90,63.32,100,0,28.73,101.31,352.00,1714.00,null,null,null
2023-08-06T02:07:49Z,21.92,63.28,100,0,27.02,101.30,342.00,1704.00,null,null,null
2023-08-06T02:08:49Z,21.90,63.37,100,0,29.71,101.31,321.00,1682.00,null,null,null
2023-08-06T02:09:49Z,21.90,63.08,100,0,29.89,101.31,311.00,1672.00,null,null,null
2023-08-06T02:10:49Z,21.85,63.21,100,0,27.80,101.31,321.00,1682.00,0,0,0
2023-08-06T02:11:49Z,21.89,63.11,100,0,30.53,101.31,315.00,1677.00,null,null,null
2023-08-06T02:12:49Z,21.89,63.03,100,0,27.45,101.31,310.00,1671.00,null,null,null
2023-08-06T02:13:49Z,21.86,63.53,100,0,28.61,101.31,310.00,1671.00,null,null,null
2023-08-06T02:14:49Z,21.88,63.02,100,0,28.89,101.31,299.00,1660.00,null,null,null
2023-08-06T02:15:49Z,21.85,63.19,100,0,29.03,101.31,287.00,1647.00,0,0,0
2023-08-06T02:16:49Z,21.86,62.55,100,0,28.19,101.31,260.00,1615.00,null,null,null
2023-08-06T02:17:49Z,21.82,63.04,100,0,27.55,101.32,260.00,1615.00,null,null,null
2023-08-06T02:18:49Z,21.86,63.66,100,0,30.56,101.31,271.00,1628.00,null,null,null
2023-08-06T02:19:49Z,21.83,63.13,100,0,29.57,101.31,253.00,1607.00,null,null,null
2023-08-06T02:20:49Z,21.82,63.07,100,0,30.46,101.31,247.00,1602.00,0,0,0
2023-08-06T02:21:49Z,21.79,63.66,100,0,30.50,101.32,260.00,1615.00,null,null,null
2023-08-06T02:22:49Z,21.82,63.13,100,0,30.75,101.31,247.00,1602.00,null,null,null
2023-08-06T02:23:49Z,21.83,63.18,100,0,29.36,101.32,260.00,1615.00,null,null,null
2023-08-06T02:24:49Z,21.83,63.30,100,0,30.74,101.32,256.00,1611.00,null,null,null
2023-08-06T02:25:49Z,21.78,63.95,100,0,28.73,101.31,256.00,1611.00,0,0,0
2023-08-06T02:26:49Z,21.83,63.95,100,0,28.14,101.31,267.00,1624.00,null,null,null
2023-08-06T02:27:49Z,21.82,63.51,100,0,28.63,101.31,275.00,1632.00,null,null,null
2023-08-06T02:28:49Z,21.82,63.75,100,0,30.57,101.32,256.00,1611.00,null,null,null
2023-08-06T02:29:49Z,21.82,63.93,100,0,30.84,101.32,265.00,1621.00,null,null,null
2023-08-06T02:30:49Z,21.83,63.81,100,0,29.57,101.32,265.00,1621.00,0,0,0
2023-08-06T02:31:49Z,21.82,63.79,100,0,31.03,101.32,265.00,1621.00,null,null,null
2023-08-06T02:32:49Z,21.85,62.88,100,0,29.47,101.33,265.00,1621.00,null,null,null
2023-08-06T02:33:49Z,21.86,62.97,100,0,28.42,101.33,252.00,1607.00,null,null,null
2023-08-06T02:34:49Z,21.81,63.22,100,0,29.60,101.33,241.00,1594.00,null,null,null
2023-08-06T02:35:49Z,21.81,62.92,100,0,28.33,101.33,237.00,1591.00,0,0,0
2023-08-06T02:36:49Z,21.79,62.88,100,0,27.97,101.33,220.00,1568.00,null,null,null
2023-08-06T02:37:49Z,21.82,63.24,100,0,30.15,101.33,237.00,1591.00,null,null,null
2023-08-06T02:38:49Z,21.78,63.38,100,0,28.64,101.33,260.00,1615.00,null,null,null
2023-08-06T02:39:49Z,21.79,63.19,100,0,29.62,101.33,253.00,1607.00,null,null,null
