TIME,Unnamed: 0,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
2023-08-04 18:55:26,0,22.91,77.52,-1,2,68.16,101.86,,,0.0,0.0,0.0
2023-08-04 18:56:26,1,23.29,75.77,75,3,49.06,101.85,,,,,
2023-08-04 18:57:26,2,23.68,74.36,77,3,49.97,101.85,,,,,
2023-08-04 18:58:26,3,23.99,73.57,78,3,55.51,101.86,,,,,
2023-08-04 18:59:26,4,24.27,72.38,78,3,68.72,101.86,,,,,
2023-08-04 19:00:26,5,24.68,71.18,79,2,75.7,101.87,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:01:26,6,25.0,70.52,80,3,47.71,101.86,0.0,400.0,,,
2023-08-04 19:02:26,7,25.29,69.04,80,3,59.51,101.86,0.0,400.0,,,
2023-08-04 19:03:26,8,25.53,67.96,81,3,37.15,101.86,0.0,400.0,,,
2023-08-04 19:04:26,9,25.74,67.27,82,4,43.33,101.86,0.0,400.0,,,
2023-08-04 19:05:26,10,25.93,66.19,82,3,62.68,101.86,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:06:26,11,26.09,65.11,83,3,37.69,101.86,0.0,400.0,,,
2023-08-04 19:07:26,12,26.31,67.06,84,2,57.26,101.84,0.0,400.0,,,
2023-08-04 19:08:26,13,26.51,64.85,84,3,55.52,101.85,0.0,400.0,,,
2023-08-04 19:09:26,14,26.68,64.7,85,3,38.96,101.84,0.0,400.0,,,
2023-08-04 19:10:26,15,26.83,64.04,86,3,39.92,101.84,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:11:26,16,27.02,63.31,86,2,37.95,101.85,0.0,400.0,,,
2023-08-04 19:12:26,17,27.13,62.71,87,2,40.18,101.86,0.0,400.0,,,
2023-08-04 19:13:26,18,27.29,62.32,87,3,47.65,101.86,0.0,400.0,,,
2023-08-04 19:14:26,19,27.41,62.03,87,2,41.48,101.87,0.0,400.0,,,
2023-08-04 19:15:26,20,27.54,61.59,89,2,40.23,101.87,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:16:26,21,27.68,61.22,89,2,40.64,101.87,0.0,400.0,,,
2023-08-04 19:17:26,22,27.8,60.94,90,2,49.88,101.87,0.0,400.0,,,
2023-08-04 19:18:26,23,27.9,60.65,90,1,41.38,101.88,0.0,400.0,,,
2023-08-04 19:19:26,24,28.02,60.03,91,2,47.16,101.87,0.0,400.0,,,
2023-08-04 19:20:26,25,28.08,58.76,92,1,34.22,101.87,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:21:26,26,28.16,58.38,92,1,38.7,101.87,0.0,400.0,,,
2023-08-04 19:22:26,27,28.29,58.22,93,1,56.05,101.87,0.0,400.0,,,
2023-08-04 19:23:26,28,28.36,57.88,94,1,38.52,101.87,0.0,400.0,,,
2023-08-04 19:24:26,29,28.42,57.63,95,0,35.27,101.88,0.0,400.0,,,
2023-08-04 19:25:26,30,28.51,57.19,96,0,46.53,101.87,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:26:26,31,28.56,57.0,98,0,35.0,101.86,0.0,400.0,,,
2023-08-04 19:27:26,32,28.59,57.01,99,0,47.23,101.86,0.0,400.0,,,
2023-08-04 19:28:26,33,28.69,56.65,100,0,37.93,101.86,0.0,400.0,,,
2023-08-04 19:29:26,34,28.67,56.62,100,0,38.25,101.86,0.0,400.0,,,
2023-08-04 19:30:26,35,28.76,56.19,100,0,49.39,101.86,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:31:26,36,28.8,56.18,100,0,38.12,101.86,0.0,400.0,,,
2023-08-04 19:32:26,37,28.82,55.86,100,0,35.94,101.86,0.0,400.0,,,
2023-08-04 19:33:26,38,28.84,55.49,100,0,39.0,101.87,0.0,400.0,,,
2023-08-04 19:34:26,39,28.84,55.64,100,0,36.27,101.86,0.0,400.0,,,
2023-08-04 19:35:26,40,28.86,55.63,100,0,38.9,101.86,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:36:26,41,28.87,54.98,100,0,39.97,101.87,0.0,400.0,,,
2023-08-04 19:37:26,42,28.86,55.08,100,0,48.58,101.87,0.0,400.0,,,
2023-08-04 19:38:26,43,28.88,54.99,100,0,39.04,101.86,0.0,400.0,,,
2023-08-04 19:39:26,44,28.86,55.17,100,0,40.08,101.86,0.0,400.0,,,
2023-08-04 19:40:26,45,28.83,55.12,100,0,40.59,101.86,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:41:26,46,28.83,55.39,100,0,33.71,101.86,0.0,400.0,,,
2023-08-04 19:42:26,47,28.84,55.05,100,0,38.56,101.86,0.0,400.0,,,
2023-08-04 19:43:26,48,28.82,54.83,100,0,41.77,101.86,0.0,400.0,,,
2023-08-04 19:44:26,49,28.74,54.92,100,0,36.76,101.87,0.0,400.0,,,
2023-08-04 19:45:26,50,28.73,54.86,100,0,39.0,101.86,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:46:26,51,28.69,55.04,100,0,42.12,101.86,0.0,400.0,,,
2023-08-04 19:47:26,52,28.67,55.19,100,0,36.56,101.87,0.0,400.0,,,
2023-08-04 19:48:26,53,28.65,55.0,100,0,34.89,101.87,0.0,400.0,,,
2023-08-04 19:49:26,54,28.59,55.19,100,0,52.21,101.88,0.0,400.0,,,
2023-08-04 19:50:26,55,28.55,55.12,100,0,38.83,101.89,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:51:26,56,28.51,55.41,100,0,36.6,101.89,0.0,400.0,,,
2023-08-04 19:52:26,57,28.46,55.62,100,0,45.32,101.89,0.0,400.0,,,
2023-08-04 19:53:26,58,28.43,55.64,100,0,37.71,101.89,0.0,400.0,,,
2023-08-04 19:54:26,59,28.36,55.38,100,0,34.78,101.89,0.0,400.0,,,
2023-08-04 19:55:26,60,28.33,55.33,100,0,36.35,101.89,0.0,400.0,0.0,0.0,0.0
2023-08-04 19:56:26,61,28.26,55.93,100,0,39.83,101.89,0.0,400.0,,,
2023-08-04 19:57:26,62,28.23,55.99,100,0,33.1,101.89,0.0,400.0,,,
2023-08-04 19:58:26,63,28.15,55.73,100,0,33.57,101.89,0.0,403.0,,,
2023-08-04 19:59:26,64,28.07,55.89,100,0,36.4,101.89,0.0,400.0,,,
2023-08-04 20:00:26,65,27.98,56.04,100,0,36.45,101.89,0.0,400.0,0.0,0.0,0.0
2023-08-04 20:01:26,66,27.95,56.0,100,0,37.36,101.88,0.0,400.0,,,
2023-08-04 20:02:26,67,27.85,55.95,100,0,35.08,101.89,0.0,400.0,,,
2023-08-04 20:03:26,68,27.81,56.04,100,0,43.8,101.88,0.0,400.0,,,
2023-08-04 20:04:26,69,27.71,56.51,100,0,50.8,101.88,0.0,400.0,,,
2023-08-04 20:05:26,70,27.67,56.59,100,0,37.29,101.88,0.0,405.0,0.0,0.0,0.0
2023-08-04 20:06:26,71,27.64,56.97,100,0,38.87,101.88,0.0,400.0,,,
2023-08-04 20:07:26,72,27.57,56.74,100,0,35.02,101.88,0.0,400.0,,,
2023-08-04 20:08:26,73,27.5,56.78,100,0,33.42,101.88,0.0,400.0,,,
2023-08-04 20:09:26,74,27.47,56.94,100,0,42.78,101.88,0.0,400.0,,,
2023-08-04 20:10:26,75,27.37,56.97,100,0,33.75,101.88,0.0,400.0,0.0,0.0,0.0
2023-08-04 20:11:26,76,27.39,57.19,100,0,33.37,101.88,0.0,400.0,,,
2023-08-04 20:12:26,77,27.31,57.14,100,0,36.86,101.87,0.0,400.0,,,
2023-08-04 20:13:26,78,27.27,57.07,100,0,32.69,101.88,0.0,400.0,,,
2023-08-04 20:14:26,79,27.23,57.3,100,0,35.8,101.87,0.0,400.0,,,
2023-08-04 20:15:26,80,27.16,57.47,100,0,33.65,101.87,0.0,400.0,0.0,0.0,0.0
