TIME,Unnamed: 0,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
2023-08-07 12:25:53,1440,22.04,57.19,99,0,26.29,101.97,1.0,408.0,0.0,0.0,0.0
2023-08-07 12:26:53,1441,22.07,57.14,99,0,32.16,101.97,0.0,401.0,,,
2023-08-07 12:27:53,1442,22.07,57.11,99,0,28.07,101.97,0.0,401.0,,,
2023-08-07 12:28:53,1443,22.06,57.1,99,0,27.28,101.97,0.0,401.0,,,
2023-08-07 12:29:53,1444,22.06,57.08,99,0,27.34,101.98,0.0,400.0,,,
2023-08-07 12:30:53,1445,22.03,57.06,99,0,32.97,101.97,0.0,400.0,0.0,0.0,0.0
2023-08-07 12:31:53,1446,22.06,57.04,99,0,27.28,101.97,0.0,400.0,,,
2023-08-07 12:32:53,1447,22.06,56.95,99,0,27.62,101.97,0.0,400.0,,,
2023-08-07 12:33:53,1448,22.07,56.99,99,0,29.91,101.97,0.0,400.0,,,
2023-08-07 12:34:53,1449,22.07,56.96,99,0,27.02,101.97,0.0,400.0,,,
2023-08-07 12:35:53,1450,22.04,56.97,99,0,32.45,101.96,0.0,400.0,0.0,0.0,0.0
2023-08-07 12:36:53,1451,22.06,56.9,99,0,34.66,101.96,0.0,400.0,,,
2023-08-07 12:37:53,1452,22.09,56.92,99,0,32.64,101.98,0.0,400.0,,,
2023-08-07 12:38:53,1453,22.09,56.88,99,0,34.42,101.97,0.0,400.0,,,
2023-08-07 12:39:53,1454,22.09,56.89,99,0,31.29,101.97,0.0,400.0,,,
2023-08-07 12:40:53,1455,22.06,56.9,99,0,35.49,101.97,0.0,400.0,0.0,0.0,0.0
2023-08-07 12:41:53,1456,22.07,56.88,99,0,30.72,101.97,0.0,400.0,,,
2023-08-07 12:42:53,1457,22.1,56.82,99,0,31.74,101.97,0.0,406.0,,,
2023-08-07 12:43:53,1458,22.09,56.79,99,0,38.96,101.96,0.0,400.0,,,
2023-08-07 12:44:53,1459,22.06,56.79,99,0,24.96,101.96,1.0,409.0,,,
2023-08-07 12:45:53,1460,22.06,56.8,99,0,28.5,101.96,0.0,403.0,0.0,0.0,0.0
2023-08-07 12:46:53,1461,22.09,56.79,99,0,28.17,101.96,0.0,402.0,,,
2023-08-07 12:47:53,1462,22.1,56.77,99,0,29.44,101.96,0.0,402.0,,,
2023-08-07 12:48:53,1463,22.1,56.74,99,0,34.87,101.96,0.0,400.0,,,
2023-08-07 12:49:53,1464,22.1,56.72,99,0,28.58,101.96,1.0,409.0,,,
2023-08-07 12:50:53,1465,22.09,56.72,99,0,32.34,101.96,0.0,403.0,0.0,0.0,0.0
2023-08-07 12:51:53,1466,22.07,56.7,99,0,31.02,101.96,0.0,402.0,,,
2023-08-07 12:52:53,1467,22.1,56.69,99,0,29.18,101.95,1.0,408.0,,,
2023-08-07 12:53:53,1468,22.09,56.67,99,0,31.58,101.95,0.0,400.0,,,
2023-08-07 12:54:53,1469,22.13,56.66,99,0,27.45,101.95,0.0,403.0,,,
2023-08-07 12:55:53,1470,22.09,56.64,99,0,29.3,101.95,0.0,403.0,0.0,0.0,0.0
2023-08-07 12:56:53,1471,22.12,56.67,99,0,30.64,101.95,0.0,403.0,,,
2023-08-07 12:57:53,1472,22.12,56.64,99,0,29.35,101.95,0.0,402.0,,,
2023-08-07 12:58:53,1473,22.12,56.56,99,0,29.26,101.95,0.0,402.0,,,
2023-08-07 12:59:53,1474,22.09,56.63,99,0,28.12,101.95,0.0,400.0,,,
2023-08-07 13:00:53,1475,22.1,56.61,99,0,26.57,101.95,0.0,400.0,0.0,0.0,0.0
2023-08-07 13:01:53,1476,22.12,56.54,99,0,28.34,101.95,0.0,400.0,,,
2023-08-07 13:02:53,1477,22.13,56.51,99,0,36.12,101.96,0.0,403.0,,,
2023-08-07 13:03:53,1478,22.14,56.52,99,0,31.95,101.96,0.0,403.0,,,
2023-08-07 13:04:53,1479,22.13,56.55,99,0,29.49,101.95,0.0,402.0,,,
2023-08-07 13:05:53,1480,22.12,56.55,99,0,27.36,101.95,0.0,400.0,0.0,0.0,0.0
2023-08-07 13:06:53,1481,22.14,56.47,99,0,29.63,101.95,0.0,400.0,,,
2023-08-07 13:07:53,1482,22.16,56.44,99,0,29.78,101.95,0.0,400.0,,,
2023-08-07 13:08:53,1483,22.14,56.46,99,0,28.98,101.95,0.0,400.0,,,
2023-08-07 13:09:53,1484,22.13,56.38,99,0,26.76,101.95,0.0,400.0,,,
2023-08-07 13:10:53,1485,22.14,56.37,99,0,30.51,101.95,0.0,400.0,0.0,0.0,0.0
2023-08-07 13:11:53,1486,22.16,56.32,99,0,27.97,101.96,0.0,400.0,,,
2023-08-07 13:12:53,1487,22.17,56.31,99,0,28.5,101.95,0.0,400.0,,,
2023-08-07 13:13:53,1488,22.16,56.26,99,0,31.16,101.95,0.0,400.0,,,
2023-08-07 13:14:53,1489,22.14,56.24,99,0,28.04,101.96,0.0,400.0,,,
2023-08-07 13:15:53,1490,22.17,56.24,99,0,29.31,101.96,0.0,406.0,0.0,0.0,0.0
2023-08-07 13:16:53,1491,22.17,56.15,99,0,29.05,101.95,0.0,406.0,,,
2023-08-07 13:17:53,1492,22.18,56.13,99,0,29.18,101.95,0.0,400.0,,,
2023-08-07 13:18:53,1493,22.18,56.12,99,0,26.82,101.94,0.0,405.0,,,
2023-08-07 13:19:53,1494,22.17,56.09,99,0,27.18,101.94,0.0,400.0,,,
2023-08-07 13:20:53,1495,22.17,56.06,99,0,29.31,101.94,0.0,400.0,0.0,0.0,0.0
2023-08-07 13:21:53,1496,22.18,56.0,99,0,28.5,101.94,0.0,400.0,,,
2023-08-07 13:22:53,1497,22.2,56.0,99,0,26.41,101.94,0.0,400.0,,,
2023-08-07 13:23:53,1498,22.18,55.94,99,0,28.47,101.94,0.0,400.0,,,
2023-08-07 13:24:53,1499,22.18,55.96,99,0,32.7,101.94,0.0,400.0,,,
2023-08-07 13:25:53,1500,22.2,55.92,99,0,28.17,101.94,0.0,400.0,0.0,0.0,0.0
2023-08-07 13:26:53,1501,22.21,55.92,99,0,23.86,101.94,0.0,400.0,,,
2023-08-07 13:27:53,1502,22.21,55.87,99,0,26.5,101.94,0.0,400.0,,,
2023-08-07 13:28:53,1503,22.21,55.84,99,0,27.66,101.95,0.0,400.0,,,
2023-08-07 13:29:53,1504,22.23,55.85,99,0,28.14,101.95,0.0,400.0,,,
2023-08-07 13:30:53,1505,22.21,55.83,99,0,33.42,101.95,0.0,400.0,0.0,0.0,0.0
2023-08-07 13:31:53,1506,22.23,55.8,99,0,30.02,101.96,0.0,400.0,,,
2023-08-07 13:32:53,1507,22.23,55.81,99,0,29.4,101.95,0.0,400.0,,,
2023-08-07 13:33:53,1508,22.23,55.74,99,0,29.46,101.95,0.0,403.0,,,
2023-08-07 13:34:53,1509,22.21,55.72,99,0,31.1,101.95,1.0,407.0,,,
2023-08-07 13:35:53,1510,22.24,55.71,99,0,33.13,101.95,0.0,403.0,0.0,0.0,0.0
2023-08-07 13:36:53,1511,22.25,55.66,99,0,28.44,101.96,0.0,402.0,,,
2023-08-07 13:37:53,1512,22.24,55.71,99,0,27.99,101.95,0.0,400.0,,,
2023-08-07 13:38:53,1513,22.25,55.64,99,0,25.73,101.95,5.0,436.0,,,
2023-08-07 13:39:53,1514,22.25,55.62,99,0,35.2,101.96,0.0,400.0,,,
2023-08-07 13:40:53,1515,22.23,55.64,99,0,45.44,101.95,0.0,400.0,0.0,0.0,0.0
