TIME,Unnamed: 0,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
2023-08-05 14:21:20,63,22.36,70.06,99,17,48.61,100.04,0.0,400.0,,,
2023-08-05 14:22:20,64,22.26,70.28,99,17,45.58,100.05,0.0,400.0,,,
2023-08-05 14:23:20,65,22.19,70.52,99,17,49.63,100.05,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:24:20,66,22.13,70.63,99,17,50.17,100.05,0.0,402.0,,,
2023-08-05 14:25:20,67,22.06,70.77,99,18,47.21,100.05,0.0,400.0,,,
2023-08-05 14:26:20,68,22.0,71.01,99,19,41.6,100.05,0.0,400.0,,,
2023-08-05 14:27:20,69,21.98,71.16,99,19,42.0,100.05,0.0,400.0,,,
2023-08-05 14:28:20,70,21.89,71.34,99,18,46.02,100.05,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:29:20,71,21.84,71.55,99,19,48.61,100.05,0.0,400.0,,,
2023-08-05 14:30:20,72,21.79,71.8,99,18,45.99,100.06,0.0,400.0,,,
2023-08-05 14:31:20,73,21.73,71.84,99,18,42.01,100.06,0.0,400.0,,,
2023-08-05 14:32:20,74,21.68,71.91,99,19,47.8,100.06,0.0,400.0,,,
2023-08-05 14:33:20,75,21.63,72.08,99,18,52.75,100.06,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:34:20,76,21.61,72.03,99,17,48.15,100.06,0.0,400.0,,,
2023-08-05 14:35:20,77,21.58,72.18,99,19,42.32,100.05,0.0,400.0,,,
2023-08-05 14:36:20,78,21.5,72.29,99,16,45.06,100.05,0.0,400.0,,,
2023-08-05 14:37:20,79,21.48,72.47,99,15,46.66,100.05,0.0,400.0,,,
2023-08-05 14:38:20,80,21.45,72.84,99,14,45.82,100.05,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:39:20,81,21.4,72.75,99,15,39.0,100.05,0.0,400.0,,,
2023-08-05 14:40:20,82,21.34,72.94,99,14,42.1,100.05,0.0,400.0,,,
2023-08-05 14:41:20,83,21.34,72.81,99,13,45.75,100.05,0.0,400.0,,,
2023-08-05 14:42:20,84,21.34,72.84,99,12,42.35,100.05,0.0,400.0,,,
2023-08-05 14:43:20,85,21.29,72.97,99,12,40.78,100.04,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:44:20,86,21.27,73.01,99,12,45.97,100.05,0.0,400.0,,,
2023-08-05 14:45:20,87,21.23,73.09,99,12,36.81,100.05,0.0,400.0,,,
