TIME,Unnamed: 0,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
2023-08-06 10:31:58,0,18.24,74.26,-1,0,66.56,101.75,,,0.0,0.0,0.0
2023-08-06 10:32:58,1,18.39,74.43,77,0,64.66,101.76,,,,,
2023-08-06 10:33:58,2,18.59,73.96,79,0,62.22,101.76,,,,,
2023-08-06 10:34:58,3,18.76,73.64,80,0,62.75,101.76,,,,,
2023-08-06 10:35:58,4,18.92,73.38,80,0,49.31,101.76,,,,,
2023-08-06 10:36:58,5,19.1,73.07,81,0,34.13,101.77,0.0,400.0,2.0,2.0,2.0
2023-08-06 10:37:58,6,19.23,72.67,82,0,33.89,101.76,7.0,450.0,,,
2023-08-06 10:38:58,7,19.44,72.28,82,0,40.42,101.75,0.0,400.0,,,
2023-08-06 10:39:58,8,19.59,71.86,83,0,35.83,101.75,0.0,400.0,,,
2023-08-06 10:40:58,9,19.74,71.49,84,0,31.71,101.75,0.0,400.0,,,
2023-08-06 10:41:58,10,19.9,71.13,85,0,34.49,101.75,0.0,400.0,0.0,0.0,0.0
2023-08-06 10:42:58,11,20.05,70.64,85,0,32.92,101.75,0.0,400.0,,,
2023-08-06 10:43:58,12,20.2,70.36,86,0,48.28,101.76,0.0,400.0,,,
2023-08-06 10:44:58,13,20.34,70.03,86,0,45.03,101.75,0.0,400.0,,,
2023-08-06 10:45:58,14,20.5,69.75,87,0,42.78,101.75,0.0,400.0,,,
2023-08-06 10:46:58,15,20.63,69.37,87,0,33.82,101.75,0.0,400.0,0.0,0.0,0.0
2023-08-06 10:47:58,16,20.77,68.96,88,0,32.06,101.75,0.0,400.0,,,
2023-08-06 10:48:58,17,20.87,68.7,89,0,43.91,101.76,0.0,400.0,,,
2023-08-06 10:49:58,18,20.99,68.34,89,0,41.28,101.76,0.0,400.0,,,
2023-08-06 10:50:58,19,21.11,68.08,90,0,35.3,101.75,0.0,400.0,,,
2023-08-06 10:51:58,20,21.2,67.85,91,0,34.91,101.75,0.0,400.0,0.0,0.0,0.0
2023-08-06 10:52:58,21,21.3,67.47,91,0,54.93,101.75,0.0,400.0,,,
2023-08-06 10:53:58,22,21.42,67.27,92,0,42.09,101.76,0.0,400.0,,,
2023-08-06 10:54:58,23,21.51,67.06,93,0,38.94,101.76,0.0,400.0,,,
2023-08-06 10:55:58,24,21.6,66.81,94,0,47.21,101.77,0.0,400.0,,,
2023-08-06 10:56:58,25,21.69,66.51,94,0,40.82,101.77,0.0,400.0,0.0,0.0,0.0
2023-08-06 10:57:58,26,21.77,66.26,96,0,36.26,101.76,0.0,400.0,,,
2023-08-06 10:58:58,27,21.86,66.02,97,0,41.15,101.77,0.0,400.0,,,
2023-08-06 10:59:58,28,21.93,65.89,98,0,45.56,101.77,0.0,400.0,,,
2023-08-06 11:00:58,29,22.0,65.63,99,0,55.12,101.77,0.0,400.0,,,
2023-08-06 11:01:58,30,22.07,65.39,100,0,38.7,101.78,0.0,400.0,0.0,0.0,0.0
2023-08-06 11:02:58,31,22.11,65.2,100,0,31.93,101.78,0.0,400.0,,,
2023-08-06 11:03:58,32,22.17,65.08,100,0,33.83,101.78,0.0,400.0,,,
2023-08-06 11:04:58,33,22.19,64.96,100,0,32.01,101.78,0.0,400.0,,,
2023-08-06 11:05:58,34,22.22,64.79,100,0,37.81,101.79,0.0,400.0,,,
