TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,89,87,88
2023-09-11T00:00:03Z,26.62,64.32,99,0,30.15,101.32,0.00,400.00,0,0,0
2023-09-11T00:01:03Z,26.63,64.51,100,0,28.01,101.32,3.00,424.00,null,null,null
2023-09-11T00:02:03Z,26.62,64.23,100,0,34.44,101.32,4.00,428.00,null,null,null
2023-09-11T00:03:03Z,26.61,64.26,100,0,48.07,101.32,7.00,450.00,null,null,null
2023-09-11T00:04:03Z,26.59,64.22,100,0,27.53,101.32,7.00,451.00,null,null,null
2023-09-11T00:05:03Z,26.63,64.45,100,0,27.34,101.32,8.00,457.00,0,0,0
2023-09-11T00:06:03Z,26.59,64.24,100,0,31.19,101.32,8.00,455.00,null,null,null
2023-09-11T00:07:03Z,26.61,64.35,100,0,28.63,101.32,5.00,438.00,null,null,null
2023-09-11T00:08:03Z,26.61,64.40,100,0,26.19,101.31,5.00,438.00,null,null,null
2023-09-11T00:09:03Z,26.61,64.43,100,0,29.13,101.32,6.00,443.00,null,null,null
2023-09-11T00:10:03Z,26.55,64.33,99,0,38.30,101.32,2.00,416.00,0,0,0
2023-09-11T00:11:03Z,26.53,64.43,100,0,32.43,101.31,1.00,407.00,null,null,null
2023-09-11T00:12:03Z,26.52,64.30,100,0,26.29,101.32,0.00,400.00,null,null,null
2023-09-11T00:13:03Z,26.55,64.50,99,0,34.46,101.31,0.00,400.00,null,null,null
2023-09-11T00:14:03Z,26.52,64.39,99,0,28.88,101.32,0.00,400.00,null,null,null
2023-09-11T00:15:03Z,26.52,64.84,99,0,33.72,101.32,0.00,400.00,0,0,0
2023-09-11T00:16:03Z,26.51,64.51,100,0,24.61,101.32,0.00,405.00,null,null,null
2023-09-11T00:17:03Z,26.45,64.42,100,0,23.20,101.32,0.00,400.00,null,null,null
2023-09-11T00:18:03Z,26.49,64.50,100,0,25.22,101.32,0.00,401.00,null,null,null
2023-09-11T00:19:03Z,26.48,64.66,100,0,24.68,101.31,4.00,428.00,null,null,null
2023-09-11T00:20:03Z,26.48,64.70,99,0,27.59,101.32,8.00,454.00,0,0,0
2023-09-11T00:21:03Z,26.45,64.82,100,0,45.08,101.32,8.00,454.00,null,null,null
2023-09-11T00:22:03Z,26.47,64.71,100,0,25.29,101.31,12.00,483.00,null,null,null
2023-09-11T00:23:03Z,26.49,64.70,99,0,27.92,101.31,22.00,545.00,null,null,null
2023-09-11T00:24:03Z,26.48,64.90,99,0,25.59,101.31,23.00,556.00,null,null,null
2023-09-11T00:25:03Z,26.45,64.74,100,0,28.31,101.31,25.00,565.00,0,0,0
2023-09-11T00:26:03Z,26.47,64.63,99,0,25.22,101.30,23.00,556.00,null,null,null
2023-09-11T00:27:03Z,26.47,64.63,100,0,24.39,101.31,22.00,545.00,null,null,null
2023-09-11T00:28:03Z,26.41,64.84,100,0,29.11,101.31,22.00,545.00,null,null,null
2023-09-11T00:29:03Z,26.42,64.70,100,0,26.43,101.30,15.00,505.00,null,null,null
2023-09-11T00:30:03Z,26.39,64.74,99,0,26.87,101.30,18.00,520.00,0,0,0
2023-09-11T00:31:03Z,26.42,64.70,100,0,24.61,101.29,15.00,500.00,null,null,null
2023-09-11T00:32:03Z,26.41,64.83,99,0,25.67,101.29,13.00,488.00,null,null,null
2023-09-11T00:33:03Z,26.42,64.73,100,0,23.63,101.29,11.00,478.00,null,null,null
2023-09-11T00:34:03Z,26.41,64.97,100,0,25.44,101.30,11.00,478.00,null,null,null
2023-09-11T00:35:03Z,26.41,64.94,99,0,24.79,101.30,10.00,470.00,0,0,0
2023-09-11T00:36:03Z,26.39,64.84,99,0,34.55,101.30,10.00,470.00,null,null,null
2023-09-11T00:37:03Z,26.42,64.98,100,0,27.59,101.29,9.00,461.00,null,null,null
2023-09-11T00:38:03Z,26.41,64.81,99,0,25.84,101.29,11.00,473.00,null,null,null
2023-09-11T00:39:03Z,26.39,64.79,99,0,24.23,101.30,8.00,454.00,null,null,null
2023-09-11T00:40:03Z,26.39,64.97,100,0,33.47,101.29,12.00,483.00,0,0,0
2023-09-11T00:41:03Z,26.38,65.00,99,0,23.25,101.29,14.00,492.00,null,null,null
2023-09-11T00:42:03Z,26.39,65.01,100,0,26.84,101.30,14.00,492.00,null,null,null
2023-09-11T00:43:03Z,26.38,64.91,100,0,27.96,101.30,14.00,492.00,null,null,null
2023-09-11T00:44:03Z,26.35,64.65,99,0,23.25,101.30,9.00,461.00,null,null,null
2023-09-11T00:45:03Z,26.38,65.04,99,0,28.60,101.29,8.00,459.00,0,0,0
2023-09-11T00:46:03Z,26.35,65.00,100,0,27.16,101.30,8.00,454.00,null,null,null
2023-09-11T00:47:03Z,26.38,64.86,100,0,27.53,101.29,7.00,448.00,null,null,null
2023-09-11T00:48:03Z,26.37,64.77,99,0,27.08,101.29,6.00,442.00,null,null,null
2023-09-11T00:49:03Z,26.35,64.89,100,0,23.59,101.29,5.00,439.00,null,null,null
2023-09-11T00:50:03Z,26.34,65.12,100,0,24.96,101.29,5.00,434.00,0,0,0
2023-09-11T00:51:03Z,26.34,64.92,100,0,26.69,101.29,5.00,434.00,null,null,null
2023-09-11T00:52:03Z,26.35,64.96,100,0,30.69,101.28,2.00,418.00,null,null,null
2023-09-11T00:53:03Z,26.37,65.06,100,0,25.92,101.28,2.00,418.00,null,null,null
2023-09-11T00:54:03Z,26.35,65.08,100,0,26.97,101.28,2.00,418.00,null,null,null
2023-09-11T00:55:03Z,26.34,65.07,99,0,44.19,101.28,2.00,418.00,0,0,0
2023-09-11T00:56:03Z,26.39,65.11,99,0,24.03,101.28,2.00,418.00,null,null,null
2023-09-11T00:57:03Z,26.34,64.99,100,0,28.57,101.28,2.00,415.00,null,null,null
2023-09-11T00:58:03Z,26.37,65.09,100,0,24.23,101.28,1.00,410.00,null,null,null
2023-09-11T00:59:03Z,26.34,64.89,100,0,25.09,101.28,2.00,415.00,null,null,null
2023-09-11T01:00:03Z,26.34,64.93,100,0,26.36,101.28,2.00,415.00,0,0,0
2023-09-11T01:01:03Z,26.34,64.92,100,0,25.03,101.28,3.00,424.00,null,null,null
2023-09-11T01:02:03Z,26.34,64.89,100,0,25.19,101.28,4.00,427.00,null,null,null
2023-09-11T01:03:03Z,26.35,65.09,100,0,25.53,101.28,6.00,442.00,null,null,null
2023-09-11T01:04:03Z,26.35,65.03,99,0,28.92,101.28,8.00,456.00,null,null,null
2023-09-11T01:05:03Z,26.32,64.93,100,0,26.67,101.28,5.00,439.00,0,0,0
2023-09-11T01:06:03Z,26.34,64.95,100,0,26.99,101.28,5.00,439.00,null,null,null
2023-09-11T01:07:03Z,26.32,64.80,100,0,29.21,101.28,4.00,427.00,null,null,null
2023-09-11T01:08:03Z,26.32,64.86,100,0,27.64,101.28,2.00,418.00,null,null,null
2023-09-11T01:09:03Z,26.30,64.98,100,0,25.26,101.28,1.00,407.00,null,null,null
2023-09-11T01:10:03Z,26.27,64.80,99,0,24.76,101.28,0.00,400.00,0,0,0
2023-09-11T01:11:03Z,26.27,65.01,100,0,34.75,101.29,0.00,400.00,null,null,null
2023-09-11T01:12:03Z,26.23,64.99,100,0,26.82,101.29,0.00,400.00,null,null,null
2023-09-11T01:13:03Z,26.25,65.16,100,0,24.46,101.29,0.00,400.00,null,null,null
2023-09-11T01:14:03Z,26.24,65.28,100,0,26.16,101.29,0.00,405.00,null,null,null
2023-09-11T01:15:03Z,26.23,65.28,99,0,34.72,101.28,5.00,434.00,0,0,0
2023-09-11T01:16:03Z,26.23,65.12,99,0,27.14,101.28,4.00,427.00,null,null,null
2023-09-11T01:17:03Z,26.24,65.41,100,0,23.94,101.28,5.00,433.00,null,null,null
2023-09-11T01:18:03Z,26.25,65.50,100,0,28.42,101.28,5.00,439.00,null,null,null
2023-09-11T01:19:03Z,26.23,65.20,100,0,30.78,101.28,2.00,414.00,null,null,null
2023-09-11T01:20:03Z,26.24,65.18,99,0,23.94,101.28,7.00,447.00,0,0,0
2023-09-11T01:21:03Z,26.23,65.24,100,0,29.00,101.28,5.00,433.00,null,null,null
2023-09-11T01:22:03Z,26.27,65.19,100,0,22.18,101.28,5.00,438.00,null,null,null
2023-09-11T01:23:03Z,26.25,65.24,100,0,26.06,101.28,1.00,409.00,null,null,null
2023-09-11T01:24:03Z,26.23,65.11,100,0,29.42,101.28,2.00,417.00,null,null,null
2023-09-11T01:25:03Z,26.21,64.99,100,0,23.98,101.28,5.00,433.00,0,0,0
2023-09-11T01:26:03Z,26.21,65.24,100,0,32.88,101.28,3.00,426.00,null,null,null
2023-09-11T01:27:03Z,26.23,65.34,99,0,24.11,101.28,5.00,433.00,null,null,null
2023-09-11T01:28:03Z,26.24,65.24,100,0,27.36,101.28,3.00,423.00,null,null,null
2023-09-11T01:29:03Z,26.21,65.28,100,0,30.22,101.29,3.00,424.00,null,null,null
2023-09-11T01:30:03Z,26.20,65.30,100,0,40.37,101.29,2.00,414.00,0,0,0
2023-09-11T01:31:03Z,26.20,65.15,99,0,25.00,101.29,2.00,414.00,null,null,null
2023-09-11T01:32:03Z,26.18,65.10,100,0,25.50,101.29,1.00,410.00,null,null,null
2023-09-11T01:33:03Z,26.18,65.02,99,0,28.44,101.29,0.00,402.00,null,null,null
2023-09-11T01:34:03Z,26.20,65.10,100,0,23.90,101.29,0.00,400.00,null,null,null
2023-09-11T01:35:03Z,26.18,65.16,100,0,31.71,101.29,0.00,400.00,0,0,0
2023-09-11T01:36:03Z,26.14,65.24,99,0,22.55,101.30,0.00,400.00,null,null,null
2023-09-11T01:37:03Z,26.15,65.18,99,0,28.31,101.30,0.00,400.00,null,null,null
2023-09-11T01:38:03Z,26.17,65.30,100,0,23.05,101.29,0.00,400.00,null,null,null
2023-09-11T01:39:03Z,26.14,65.27,99,0,27.16,101.29,0.00,400.00,null,null,null
2023-09-11T01:40:03Z,26.11,65.31,99,0,44.17,101.29,0.00,400.00,0,0,0
2023-09-11T01:41:03Z,26.15,65.47,99,0,26.84,101.30,0.00,406.00,null,null,null
2023-09-11T01:42:03Z,26.12,65.20,100,0,27.26,101.30,0.00,406.00,null,null,null
2023-09-11T01:43:03Z,26.14,65.43,100,0,30.11,101.30,0.00,403.00,null,null,null
2023-09-11T01:44:03Z,26.14,65.41,100,0,26.80,101.29,1.00,409.00,null,null,null
2023-09-11T01:45:03Z,26.14,65.36,100,0,26.73,101.29,1.00,409.00,0,0,0
2023-09-11T01:46:03Z,26.12,65.29,100,0,36.65,101.29,0.00,400.00,null,null,null
2023-09-11T01:47:03Z,26.10,65.34,100,0,33.21,101.29,0.00,400.00,null,null,null
2023-09-11T01:48:03Z,26.12,65.34,100,0,null,101.29,0.00,400.00,null,null,null
2023-09-11T01:49:03Z,26.14,65.49,99,0,26.38,101.29,1.00,408.00,null,null,null
2023-09-11T01:50:03Z,26.11,65.57,100,0,25.32,101.29,2.00,417.00,0,0,0
2023-09-11T01:51:03Z,26.12,65.26,100,0,25.67,101.29,2.00,414.00,null,null,null
2023-09-11T01:52:03Z,26.14,65.52,99,0,24.86,101.29,2.00,414.00,null,null,null
2023-09-11T01:53:03Z,26.14,65.34,99,0,26.14,101.29,3.00,422.00,null,null,null
2023-09-11T01:54:03Z,26.10,65.47,100,0,23.77,101.30,2.00,414.00,null,null,null
2023-09-11T01:55:03Z,26.11,65.59,100,0,40.90,101.29,0.00,405.00,0,0,0
2023-09-11T01:56:03Z,26.08,65.48,99,0,36.10,101.30,1.00,408.00,null,null,null
2023-09-11T01:57:03Z,26.14,65.54,99,0,26.76,101.29,1.00,408.00,null,null,null
2023-09-11T01:58:03Z,26.07,65.36,99,0,21.64,101.30,3.00,422.00,null,null,null
2023-09-11T01:59:03Z,26.07,65.37,100,0,23.35,101.30,1.00,408.00,null,null,null
2023-09-11T02:00:03Z,26.05,65.60,100,0,31.16,101.29,1.00,408.00,0,0,0
2023-09-11T02:01:03Z,26.05,65.45,100,0,24.96,101.29,1.00,408.00,null,null,null
2023-09-11T02:02:03Z,26.05,65.79,99,0,37.75,101.29,2.00,417.00,null,null,null
2023-09-11T02:03:03Z,26.05,65.78,99,0,27.26,101.29,2.00,418.00,null,null,null
2023-09-11T02:04:03Z,26.05,65.75,100,0,28.27,101.29,5.00,433.00,null,null,null
2023-09-11T02:05:03Z,26.05,65.98,100,0,23.20,101.29,6.00,441.00,0,0,0
2023-09-11T02:06:03Z,26.02,65.54,100,0,26.57,101.29,6.00,441.00,null,null,null
2023-09-11T02:07:03Z,26.04,65.59,100,0,28.73,101.28,5.00,436.00,null,null,null
2023-09-11T02:08:03Z,26.05,65.78,99,0,26.21,101.28,6.00,444.00,null,null,null
2023-09-11T02:09:03Z,26.04,65.52,100,0,26.21,101.28,5.00,438.00,null,null,null
2023-09-11T02:10:03Z,26.04,65.70,99,0,26.60,101.28,5.00,436.00,0,0,0
2023-09-11T02:11:03Z,26.05,65.63,100,0,28.63,101.29,5.00,436.00,null,null,null
2023-09-11T02:12:03Z,26.00,65.65,100,0,46.03,101.29,3.00,425.00,null,null,null
2023-09-11T02:13:03Z,26.01,65.86,100,0,23.94,101.29,3.00,422.00,null,null,null
2023-09-11T02:14:03Z,26.04,65.84,99,0,26.50,101.29,8.00,457.00,null,null,null
2023-09-11T02:15:03Z,26.05,65.94,100,0,23.40,101.30,37.00,645.00,0,0,0
2023-09-11T02:16:03Z,26.04,65.72,99,0,28.68,101.29,40.00,668.00,null,null,null
2023-09-11T02:17:03Z,26.01,65.61,99,0,25.29,101.30,39.00,657.00,null,null,null
2023-09-11T02:18:03Z,26.01,65.53,100,0,27.59,101.29,36.00,637.00,null,null,null
2023-09-11T02:19:03Z,26.04,65.67,99,0,24.86,101.29,33.00,623.00,null,null,null
2023-09-11T02:20:03Z,26.04,65.69,100,0,27.24,101.29,31.00,607.00,0,0,0
2023-09-11T02:21:03Z,26.01,65.57,99,0,28.98,101.29,28.00,584.00,null,null,null
2023-09-11T02:22:03Z,26.00,65.73,100,0,33.44,101.29,28.00,584.00,null,null,null
2023-09-11T02:23:03Z,26.00,65.74,100,0,24.72,101.29,26.00,577.00,null,null,null
2023-09-11T02:24:03Z,25.96,65.66,99,0,26.80,101.29,23.00,556.00,null,null,null
2023-09-11T02:25:03Z,26.00,65.54,99,0,27.51,101.29,21.00,539.00,0,0,0
2023-09-11T02:26:03Z,26.00,65.72,99,0,31.23,101.29,19.00,529.00,null,null,null
2023-09-11T02:27:03Z,25.97,65.65,100,0,26.97,101.28,20.00,534.00,null,null,null
2023-09-11T02:28:03Z,26.01,65.77,99,0,25.35,101.28,28.00,588.00,null,null,null
2023-09-11T02:29:03Z,25.96,66.06,99,0,29.32,101.28,30.00,599.00,null,null,null
2023-09-11T02:30:03Z,26.00,66.06,100,0,29.17,101.29,33.00,617.00,0,0,0
2023-09-11T02:31:03Z,25.94,65.60,99,0,26.08,101.28,28.00,589.00,null,null,null
2023-09-11T02:32:03Z,25.96,65.68,100,0,28.81,101.28,26.00,577.00,null,null,null
2023-09-11T02:33:03Z,25.94,65.96,100,0,26.19,101.29,23.00,551.00,null,null,null
2023-09-11T02:34:03Z,25.93,65.90,100,0,27.99,101.29,21.00,542.00,null,null,null
2023-09-11T02:35:03Z,25.89,65.89,100,0,28.28,101.29,23.00,552.00,0,0,0
2023-09-11T02:36:03Z,25.87,65.97,100,0,24.76,101.29,19.00,530.00,null,null,null
2023-09-11T02:37:03Z,25.91,66.31,99,0,32.41,101.29,21.00,542.00,null,null,null
2023-09-11T02:38:03Z,25.87,66.23,99,0,24.89,101.29,21.00,540.00,null,null,null
2023-09-11T02:39:03Z,25.91,66.17,100,0,28.30,101.29,24.00,560.00,null,null,null
2023-09-11T02:40:03Z,25.87,66.51,100,0,23.94,101.29,23.00,552.00,0,0,0
2023-09-11T02:41:03Z,25.86,66.41,99,0,26.46,101.29,22.00,546.00,null,null,null
2023-09-11T02:42:03Z,25.87,66.58,100,0,28.96,101.29,27.00,581.00,null,null,null
2023-09-11T02:43:03Z,25.91,66.51,100,0,25.19,101.29,29.00,596.00,null,null,null
