TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,89,87,88
2023-08-28T00:00:02Z,21.02,62.59,99,0,32.54,101.36,96.00,1035.00,0,0,0
2023-08-28T00:01:02Z,21.02,62.58,99,0,30.73,101.36,98.00,1047.00,null,null,null
2023-08-28T00:02:02Z,21.04,62.56,99,0,30.47,101.36,100.00,1060.00,null,null,null
2023-08-28T00:03:02Z,21.02,62.56,99,0,31.72,101.36,102.00,1071.00,null,null,null
2023-08-28T00:04:02Z,20.99,62.62,99,0,30.02,101.36,102.00,1071.00,null,null,null
2023-08-28T00:05:02Z,21.02,62.58,99,0,30.88,101.36,102.00,1071.00,0,0,0
2023-08-28T00:06:02Z,21.02,62.64,99,0,30.85,101.36,102.00,1071.00,null,null,null
2023-08-28T00:07:02Z,21.02,62.60,99,0,31.29,101.36,104.00,1086.00,null,null,null
2023-08-28T00:08:02Z,21.03,62.67,99,0,30.28,101.36,104.00,1086.00,null,null,null
2023-08-28T00:09:02Z,21.00,62.66,99,0,30.85,101.35,105.00,1095.00,null,null,null
2023-08-28T00:10:02Z,21.00,62.73,99,0,33.18,101.35,107.00,1107.00,0,0,0
2023-08-28T00:11:02Z,21.02,62.75,99,0,30.43,101.36,107.00,1107.00,null,null,null
2023-08-28T00:12:02Z,21.03,62.71,99,0,30.45,101.36,105.00,1095.00,null,null,null
2023-08-28T00:13:02Z,21.03,62.77,99,0,30.97,101.36,107.00,1107.00,null,null,null
2023-08-28T00:14:02Z,21.02,62.78,99,0,30.91,101.36,110.00,1125.00,null,null,null
2023-08-28T00:15:02Z,20.99,62.76,99,0,30.84,101.35,110.00,1125.00,0,0,0
2023-08-28T00:16:02Z,21.04,62.85,99,0,30.46,101.35,110.00,1125.00,null,null,null
2023-08-28T00:17:02Z,21.00,62.85,99,0,30.81,101.35,112.00,1137.00,null,null,null
2023-08-28T00:18:02Z,20.99,62.89,99,0,30.85,101.35,114.00,1150.00,null,null,null
2023-08-28T00:19:02Z,21.02,62.87,99,0,31.04,101.35,114.00,1150.00,null,null,null
2023-08-28T00:20:02Z,20.99,63.03,99,0,30.57,101.35,116.00,1163.00,0,0,0
2023-08-28T00:21:02Z,20.99,63.04,99,0,29.57,101.35,116.00,1163.00,null,null,null
2023-08-28T00:22:02Z,21.00,63.15,99,0,31.45,101.35,119.00,1184.00,null,null,null
2023-08-28T00:23:02Z,21.02,63.21,99,0,29.90,101.35,121.00,1198.00,null,null,null
2023-08-28T00:24:02Z,21.00,63.17,99,0,33.07,101.35,123.00,1212.00,null,null,null
2023-08-28T00:25:02Z,20.98,63.24,99,0,30.49,101.35,121.00,1198.00,0,0,0
2023-08-28T00:26:02Z,20.99,63.19,99,0,29.99,101.35,126.00,1231.00,null,null,null
2023-08-28T00:27:02Z,21.02,63.26,99,0,31.37,101.35,126.00,1231.00,null,null,null
2023-08-28T00:28:02Z,20.99,63.34,99,0,31.45,101.35,126.00,1231.00,null,null,null
2023-08-28T00:29:02Z,21.02,63.28,99,0,30.69,101.35,126.00,1231.00,null,null,null
2023-08-28T00:30:02Z,20.98,63.36,99,0,30.64,101.35,128.00,1245.00,0,0,0
2023-08-28T00:31:02Z,20.99,63.32,99,0,30.63,101.35,128.00,1245.00,null,null,null
2023-08-28T00:32:02Z,20.99,63.29,99,0,33.23,101.35,130.00,1259.00,null,null,null
2023-08-28T00:33:02Z,20.99,63.34,99,0,30.16,101.35,133.00,1277.00,null,null,null
2023-08-28T00:34:02Z,20.98,63.29,99,0,30.70,101.35,133.00,1277.00,null,null,null
2023-08-28T00:35:02Z,20.98,63.38,99,0,30.77,101.35,135.00,1291.00,0,0,0
2023-08-28T00:36:02Z,21.00,63.42,99,0,32.14,101.35,135.00,1291.00,null,null,null
2023-08-28T00:37:02Z,20.98,63.45,99,0,31.35,101.34,135.00,1291.00,null,null,null
2023-08-28T00:38:02Z,20.98,63.42,99,0,31.22,101.34,138.00,1307.00,null,null,null
2023-08-28T00:39:02Z,20.98,63.41,99,0,31.67,101.34,138.00,1307.00,null,null,null
2023-08-28T00:40:02Z,20.96,63.46,99,0,30.16,101.35,142.00,1334.00,0,0,0
2023-08-28T00:41:02Z,20.98,63.42,99,0,30.81,101.34,144.00,1349.00,null,null,null
2023-08-28T00:42:02Z,20.96,63.55,99,0,32.05,101.34,144.00,1349.00,null,null,null
2023-08-28T00:43:02Z,20.96,63.48,99,0,29.92,101.34,146.00,1364.00,null,null,null
2023-08-28T00:44:02Z,20.99,63.58,99,0,30.78,101.34,146.00,1364.00,null,null,null
2023-08-28T00:45:02Z,20.95,63.62,99,0,31.20,101.34,149.00,1380.00,0,0,0
2023-08-28T00:46:02Z,20.99,63.62,99,0,30.70,101.34,149.00,1380.00,null,null,null
2023-08-28T00:47:02Z,20.98,63.58,99,0,30.51,101.34,152.00,1400.00,null,null,null
2023-08-28T00:48:02Z,20.95,63.65,99,0,31.00,101.34,152.00,1400.00,null,null,null
2023-08-28T00:49:02Z,20.96,63.64,99,0,32.06,101.34,154.00,1416.00,null,null,null
2023-08-28T00:50:02Z,20.95,63.60,99,0,29.83,101.34,152.00,1400.00,0,0,0
2023-08-28T00:51:02Z,20.98,63.64,99,0,30.73,101.34,154.00,1416.00,null,null,null
2023-08-28T00:52:02Z,21.00,63.61,99,0,33.25,101.34,154.00,1416.00,null,null,null
2023-08-28T00:53:02Z,20.96,63.71,99,0,33.25,101.34,157.00,1432.00,null,null,null
2023-08-28T00:54:02Z,20.95,63.74,99,0,30.37,101.35,157.00,1432.00,null,null,null
2023-08-28T00:55:02Z,20.96,63.69,99,0,30.67,101.34,154.00,1416.00,0,0,0
2023-08-28T00:56:02Z,20.95,63.72,99,0,32.13,101.34,157.00,1432.00,null,null,null
2023-08-28T00:57:02Z,20.96,63.66,99,0,31.03,101.35,157.00,1432.00,null,null,null
2023-08-28T00:58:02Z,20.95,63.71,99,0,30.28,101.35,161.00,1458.00,null,null,null
2023-08-28T00:59:02Z,20.95,63.81,99,0,30.78,101.35,161.00,1458.00,null,null,null
2023-08-28T01:00:02Z,20.95,63.69,99,0,30.07,101.35,158.00,1441.00,0,0,0
2023-08-28T01:01:02Z,20.96,63.77,99,0,30.26,101.35,157.00,1432.00,null,null,null
2023-08-28T01:02:02Z,21.00,63.76,99,0,31.65,101.35,155.00,1420.00,null,null,null
2023-08-28T01:03:02Z,20.96,63.69,99,0,33.66,101.35,158.00,1441.00,null,null,null
2023-08-28T01:04:02Z,20.96,63.72,99,0,30.50,101.35,161.00,1458.00,null,null,null
2023-08-28T01:05:02Z,20.93,63.77,99,0,33.78,101.35,157.00,1432.00,0,0,0
2023-08-28T01:06:02Z,20.95,63.73,99,0,32.54,101.35,158.00,1441.00,null,null,null
2023-08-28T01:07:02Z,20.95,63.82,99,0,33.56,101.35,158.00,1441.00,null,null,null
2023-08-28T01:08:02Z,20.95,63.87,99,0,33.31,101.35,165.00,1487.00,null,null,null
2023-08-28T01:09:02Z,20.93,63.82,99,0,32.31,101.35,158.00,1441.00,null,null,null
2023-08-28T01:10:02Z,20.95,63.88,99,0,32.66,101.35,160.00,1453.00,0,0,0
2023-08-28T01:11:02Z,20.93,63.89,99,0,31.46,101.34,160.00,1453.00,null,null,null
2023-08-28T01:12:02Z,20.95,63.86,99,0,31.84,101.34,163.00,1474.00,null,null,null
2023-08-28T01:13:02Z,20.95,63.89,99,0,30.77,101.34,163.00,1474.00,null,null,null
2023-08-28T01:14:02Z,20.95,63.86,99,0,32.23,101.34,160.00,1453.00,null,null,null
2023-08-28T01:15:02Z,20.92,63.94,99,0,30.77,101.34,163.00,1474.00,0,0,0
2023-08-28T01:16:02Z,20.93,63.96,99,0,30.85,101.34,163.00,1474.00,null,null,null
2023-08-28T01:17:02Z,20.96,63.89,99,0,30.96,101.34,163.00,1474.00,null,null,null
2023-08-28T01:18:02Z,20.93,63.88,99,0,30.03,101.34,163.00,1474.00,null,null,null
2023-08-28T01:19:02Z,20.92,63.94,99,0,30.82,101.34,166.00,1491.00,null,null,null
2023-08-28T01:20:02Z,20.90,63.95,99,0,30.96,101.34,163.00,1474.00,0,0,0
2023-08-28T01:21:02Z,20.92,64.02,99,0,30.48,101.34,160.00,1453.00,null,null,null
2023-08-28T01:22:02Z,20.93,63.97,99,0,30.90,101.34,166.00,1491.00,null,null,null
2023-08-28T01:23:02Z,20.95,63.95,99,0,32.33,101.34,166.00,1491.00,null,null,null
2023-08-28T01:24:02Z,20.90,64.02,99,0,31.24,101.34,163.00,1474.00,null,null,null
2023-08-28T01:25:02Z,20.90,64.06,99,0,29.62,101.34,163.00,1474.00,0,0,0
2023-08-28T01:26:02Z,20.93,64.01,99,0,32.08,101.34,163.00,1474.00,null,null,null
2023-08-28T01:27:02Z,20.93,64.02,99,0,30.66,101.34,166.00,1491.00,null,null,null
2023-08-28T01:28:02Z,20.92,64.10,99,0,31.19,101.34,166.00,1491.00,null,null,null
2023-08-28T01:29:02Z,20.93,64.04,99,0,31.75,101.35,163.00,1474.00,null,null,null
2023-08-28T01:30:02Z,20.92,64.06,99,0,30.13,101.35,166.00,1491.00,0,0,0
2023-08-28T01:31:02Z,20.92,64.09,99,0,30.84,101.35,163.00,1474.00,null,null,null
2023-08-28T01:32:02Z,20.90,64.10,99,0,30.02,101.35,166.00,1491.00,null,null,null
2023-08-28T01:33:02Z,20.90,64.08,99,0,30.32,101.35,166.00,1491.00,null,null,null
2023-08-28T01:34:02Z,20.89,64.07,99,0,31.45,101.35,166.00,1491.00,null,null,null
2023-08-28T01:35:02Z,20.90,64.05,99,0,30.18,101.34,163.00,1474.00,0,0,0
2023-08-28T01:36:02Z,20.89,64.04,99,0,30.11,101.35,166.00,1491.00,null,null,null
2023-08-28T01:37:02Z,20.90,64.15,99,0,31.06,101.35,166.00,1491.00,null,null,null
2023-08-28T01:38:02Z,20.93,64.07,99,0,32.51,101.35,166.00,1491.00,null,null,null
2023-08-28T01:39:02Z,20.90,64.11,99,0,31.70,101.35,168.00,1495.00,null,null,null
2023-08-28T01:40:02Z,20.93,64.05,99,0,31.31,101.35,166.00,1491.00,0,0,0
2023-08-28T01:41:02Z,20.88,64.19,99,0,30.67,101.35,168.00,1495.00,null,null,null
2023-08-28T01:42:02Z,20.90,64.19,99,0,30.73,101.35,168.00,1495.00,null,null,null
2023-08-28T01:43:02Z,20.90,64.14,99,0,30.44,101.34,168.00,1495.00,null,null,null
2023-08-28T01:44:02Z,20.89,64.21,99,0,32.47,101.34,172.00,1501.00,null,null,null
2023-08-28T01:45:02Z,20.85,64.23,99,0,30.81,101.35,172.00,1501.00,0,0,0
2023-08-28T01:46:02Z,20.89,64.24,99,0,null,101.35,172.00,1501.00,null,null,null
2023-08-28T01:47:02Z,20.92,64.20,99,0,29.77,101.35,175.00,1505.00,null,null,null
2023-08-28T01:48:02Z,20.89,64.26,99,0,30.37,101.35,175.00,1505.00,null,null,null
2023-08-28T01:49:02Z,20.88,64.27,99,0,31.16,101.35,174.00,1503.00,null,null,null
2023-08-28T01:50:02Z,20.85,64.22,99,0,31.29,101.35,174.00,1503.00,0,0,0
2023-08-28T01:51:02Z,20.89,64.24,99,0,32.34,101.35,178.00,1511.00,null,null,null
2023-08-28T01:52:02Z,20.88,64.23,99,0,30.55,101.34,178.00,1511.00,null,null,null
2023-08-28T01:53:02Z,20.86,64.29,99,0,30.60,101.34,182.00,1516.00,null,null,null
2023-08-28T01:54:02Z,20.86,64.24,99,0,31.51,101.35,181.00,1514.00,null,null,null
2023-08-28T01:55:02Z,20.85,64.34,99,0,30.54,101.34,185.00,1520.00,0,0,0
2023-08-28T01:56:02Z,20.85,64.33,99,0,30.16,101.34,187.00,1524.00,null,null,null
2023-08-28T01:57:02Z,20.86,64.36,99,0,31.31,101.34,187.00,1524.00,null,null,null
2023-08-28T01:58:02Z,20.88,64.43,99,0,30.05,101.34,187.00,1524.00,null,null,null
2023-08-28T01:59:02Z,20.83,64.50,99,0,31.18,101.34,187.00,1524.00,null,null,null
2023-08-28T02:00:02Z,20.86,64.56,99,0,31.70,101.35,191.00,1529.00,0,0,0
2023-08-28T02:01:02Z,20.85,64.60,99,0,30.34,101.34,194.00,1533.00,null,null,null
2023-08-28T02:02:02Z,20.86,64.62,99,0,30.31,101.34,194.00,1533.00,null,null,null
2023-08-28T02:03:02Z,20.89,64.62,99,0,30.44,101.34,194.00,1533.00,null,null,null
2023-08-28T02:04:02Z,20.85,64.56,99,0,31.79,101.34,194.00,1533.00,null,null,null
2023-08-28T02:05:02Z,20.85,64.69,99,0,30.06,101.34,197.00,1537.00,0,0,0
2023-08-28T02:06:02Z,20.85,64.57,99,0,31.04,101.34,197.00,1537.00,null,null,null
2023-08-28T02:07:02Z,20.88,64.52,99,0,31.18,101.34,197.00,1537.00,null,null,null
2023-08-28T02:08:02Z,20.86,64.61,99,0,31.43,101.34,197.00,1537.00,null,null,null
2023-08-28T02:09:02Z,20.86,64.51,99,0,30.34,101.34,197.00,1537.00,null,null,null
2023-08-28T02:10:02Z,20.83,64.57,99,0,30.28,101.34,201.00,1543.00,0,0,0
2023-08-28T02:11:02Z,20.86,64.60,99,0,30.73,101.34,201.00,1543.00,null,null,null
2023-08-28T02:12:02Z,20.86,64.65,99,0,31.63,101.34,201.00,1543.00,null,null,null
2023-08-28T02:13:02Z,20.89,64.59,99,0,32.91,101.34,201.00,1543.00,null,null,null
2023-08-28T02:14:02Z,20.85,64.60,99,0,31.62,101.34,201.00,1543.00,null,null,null
2023-08-28T02:15:02Z,20.83,64.76,99,0,30.71,101.34,201.00,1543.00,0,0,0
2023-08-28T02:16:02Z,20.83,64.61,99,0,31.97,101.33,198.00,1538.00,null,null,null
2023-08-28T02:17:02Z,20.85,64.69,99,0,31.08,101.34,201.00,1543.00,null,null,null
2023-08-28T02:18:02Z,20.83,64.63,99,0,30.36,101.34,206.00,1548.00,null,null,null
2023-08-28T02:19:02Z,20.85,64.68,99,0,32.77,101.33,201.00,1543.00,null,null,null
2023-08-28T02:20:02Z,20.80,64.64,99,0,30.91,101.33,201.00,1543.00,0,0,0
2023-08-28T02:21:02Z,20.82,64.72,99,0,31.35,101.33,206.00,1548.00,null,null,null
2023-08-28T02:22:02Z,20.82,64.58,99,0,31.11,101.33,206.00,1548.00,null,null,null
2023-08-28T02:23:02Z,20.83,64.49,99,0,30.48,101.33,206.00,1548.00,null,null,null
2023-08-28T02:24:02Z,20.82,64.61,99,0,31.16,101.33,206.00,1548.00,null,null,null
2023-08-28T02:25:02Z,20.80,64.69,99,0,31.30,101.34,206.00,1548.00,0,0,0
2023-08-28T02:26:02Z,20.85,64.77,99,0,30.59,101.33,206.00,1548.00,null,null,null
2023-08-28T02:27:02Z,20.83,64.80,99,0,31.79,101.33,203.00,1544.00,null,null,null
2023-08-28T02:28:02Z,20.82,64.84,99,0,30.17,101.33,203.00,1544.00,null,null,null
2023-08-28T02:29:02Z,20.80,64.76,99,0,31.22,101.33,203.00,1544.00,null,null,null
2023-08-28T02:30:02Z,20.78,64.81,99,0,30.33,101.34,203.00,1544.00,0,0,0
2023-08-28T02:31:02Z,20.80,64.84,99,0,31.19,101.33,203.00,1544.00,null,null,null
2023-08-28T02:32:02Z,20.82,64.69,99,0,30.21,101.33,203.00,1544.00,null,null,null
2023-08-28T02:33:02Z,20.80,64.80,99,0,30.60,101.33,206.00,1548.00,null,null,null
2023-08-28T02:34:02Z,20.80,64.81,99,0,31.48,101.33,198.00,1538.00,null,null,null
2023-08-28T02:35:02Z,20.78,64.80,99,0,32.54,101.33,194.00,1533.00,0,0,0
2023-08-28T02:36:02Z,20.80,64.85,99,0,31.82,101.33,198.00,1538.00,null,null,null
2023-08-28T02:37:02Z,20.85,64.78,99,0,31.57,101.33,194.00,1533.00,null,null,null
2023-08-28T02:38:02Z,20.79,64.80,99,0,31.16,101.33,198.00,1538.00,null,null,null
2023-08-28T02:39:02Z,20.79,64.83,99,0,34.46,101.33,194.00,1533.00,null,null,null
2023-08-28T02:40:02Z,20.78,64.80,99,0,34.66,101.33,194.00,1533.00,0,0,0
