TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,89,87,88
2023-08-31T00:00:03Z,21.50,54.75,99,0,32.68,100.94,5274.00,4136.00,0,0,0
2023-08-31T00:01:03Z,21.45,54.76,100,0,41.84,100.94,5249.00,4124.00,null,null,null
2023-08-31T00:02:03Z,21.47,54.79,100,0,31.62,100.93,5249.00,4124.00,null,null,null
2023-08-31T00:03:03Z,21.50,54.75,99,0,36.52,100.94,5249.00,4124.00,null,null,null
2023-08-31T00:04:03Z,21.47,54.73,99,0,38.66,100.94,5249.00,4124.00,null,null,null
2023-08-31T00:05:03Z,21.48,54.81,99,0,30.37,100.94,5343.00,4172.00,0,0,0
2023-08-31T00:06:03Z,21.47,54.84,99,0,44.55,100.94,5249.00,4124.00,null,null,null
2023-08-31T00:07:03Z,21.51,54.79,99,0,49.94,100.94,5249.00,4124.00,null,null,null
2023-08-31T00:08:03Z,21.47,54.81,99,0,46.15,100.94,5317.00,4160.00,null,null,null
2023-08-31T00:09:03Z,21.48,54.83,100,0,32.84,100.94,5317.00,4160.00,null,null,null
2023-08-31T00:10:03Z,21.47,54.85,100,0,34.61,100.94,5317.00,4160.00,0,0,0
2023-08-31T00:11:03Z,21.48,54.81,99,0,30.40,100.94,5249.00,4124.00,null,null,null
2023-08-31T00:12:03Z,21.48,54.81,100,0,28.55,100.94,5249.00,4124.00,null,null,null
2023-08-31T00:13:03Z,21.50,54.82,100,0,36.83,100.94,5317.00,4160.00,null,null,null
2023-08-31T00:14:03Z,21.48,54.84,99,0,30.70,100.94,5317.00,4160.00,null,null,null
2023-08-31T00:15:03Z,21.50,54.79,99,0,38.67,100.94,5392.00,4192.00,0,0,0
2023-08-31T00:16:03Z,21.48,54.82,99,0,37.70,100.93,5317.00,4160.00,null,null,null
2023-08-31T00:17:03Z,21.48,54.83,99,0,32.93,100.93,5392.00,4192.00,null,null,null
2023-08-31T00:18:03Z,21.51,54.86,99,0,30.68,100.93,5392.00,4192.00,null,null,null
2023-08-31T00:19:03Z,21.52,54.89,99,0,32.98,100.93,5469.00,4232.00,null,null,null
2023-08-31T00:20:03Z,21.50,54.85,99,0,36.24,100.93,5469.00,4232.00,0,0,0
2023-08-31T00:21:03Z,21.54,54.90,100,0,31.17,100.93,5392.00,4192.00,null,null,null
2023-08-31T00:22:03Z,21.51,54.93,100,0,39.14,100.93,5469.00,4232.00,null,null,null
2023-08-31T00:23:03Z,21.54,54.90,99,0,44.43,100.93,5469.00,4232.00,null,null,null
2023-08-31T00:24:03Z,21.51,54.89,100,0,42.63,100.93,5469.00,4232.00,null,null,null
2023-08-31T00:25:03Z,21.54,54.93,99,0,45.90,100.93,5469.00,4232.00,0,0,0
2023-08-31T00:26:03Z,21.54,54.86,99,0,33.35,100.93,5392.00,4192.00,null,null,null
2023-08-31T00:27:03Z,21.54,54.86,100,0,31.50,100.93,5392.00,4192.00,null,null,null
2023-08-31T00:28:03Z,21.51,54.93,99,0,37.76,100.93,5392.00,4192.00,null,null,null
2023-08-31T00:29:03Z,21.51,54.86,99,0,38.74,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:30:03Z,21.52,54.91,100,0,33.29,100.93,5469.00,4232.00,0,0,0
2023-08-31T00:31:03Z,21.51,54.86,100,0,33.91,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:32:03Z,21.51,54.93,100,0,34.78,100.93,5392.00,4192.00,null,null,null
2023-08-31T00:33:03Z,21.51,54.75,99,0,36.56,100.93,5392.00,4192.00,null,null,null
2023-08-31T00:34:03Z,21.51,54.86,100,0,42.22,100.93,5469.00,4232.00,null,null,null
2023-08-31T00:35:03Z,21.52,54.94,99,0,29.25,100.93,5469.00,4232.00,0,0,0
2023-08-31T00:36:03Z,21.51,54.96,99,0,37.55,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:37:03Z,21.52,54.94,100,0,31.63,100.93,5469.00,4232.00,null,null,null
2023-08-31T00:38:03Z,21.52,55.01,99,0,37.36,100.92,5547.00,4264.00,null,null,null
2023-08-31T00:39:03Z,21.52,54.94,99,0,35.48,100.92,5547.00,4264.00,null,null,null
2023-08-31T00:40:03Z,21.55,54.93,100,0,36.53,100.92,5469.00,4232.00,0,0,0
2023-08-31T00:41:03Z,21.52,54.93,100,0,40.27,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:42:03Z,21.54,54.99,99,0,34.71,100.92,5469.00,4232.00,null,null,null
2023-08-31T00:43:03Z,21.52,55.01,99,0,30.51,100.91,5547.00,4264.00,null,null,null
2023-08-31T00:44:03Z,21.54,55.00,99,0,39.18,100.91,5547.00,4264.00,null,null,null
2023-08-31T00:45:03Z,21.54,54.99,99,0,37.45,100.91,5469.00,4232.00,0,0,0
2023-08-31T00:46:03Z,21.54,55.01,99,0,33.64,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:47:03Z,21.54,55.05,99,0,33.91,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:48:03Z,21.58,54.97,100,0,47.13,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:49:03Z,21.54,55.04,99,0,36.35,100.92,5469.00,4232.00,null,null,null
2023-08-31T00:50:03Z,21.52,55.06,99,0,32.26,100.92,5469.00,4232.00,0,0,0
2023-08-31T00:51:03Z,21.54,55.08,99,0,30.97,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:52:03Z,21.54,55.10,99,0,35.36,100.92,5392.00,4192.00,null,null,null
2023-08-31T00:53:03Z,21.58,55.13,100,0,43.11,100.92,5469.00,4232.00,null,null,null
2023-08-31T00:54:03Z,21.55,55.09,100,0,30.45,100.92,5469.00,4232.00,null,null,null
2023-08-31T00:55:03Z,21.54,55.05,100,0,31.58,100.93,5547.00,4264.00,0,0,0
2023-08-31T00:56:03Z,21.57,54.99,99,0,33.36,100.92,5547.00,4264.00,null,null,null
2023-08-31T00:57:03Z,21.54,55.06,100,0,37.10,100.92,5635.00,4305.00,null,null,null
2023-08-31T00:58:03Z,21.55,55.03,100,0,34.11,100.92,5635.00,4305.00,null,null,null
2023-08-31T00:59:03Z,21.54,55.14,99,0,34.55,100.92,5635.00,4305.00,null,null,null
2023-08-31T01:00:03Z,21.55,55.09,100,0,38.70,100.92,5635.00,4305.00,0,0,0
2023-08-31T01:01:03Z,21.54,55.14,99,0,37.09,100.92,5547.00,4264.00,null,null,null
2023-08-31T01:02:03Z,21.57,55.11,99,0,33.94,100.92,5547.00,4264.00,null,null,null
2023-08-31T01:03:03Z,21.57,55.09,99,0,32.34,100.92,5635.00,4305.00,null,null,null
2023-08-31T01:04:03Z,21.57,55.15,100,0,38.52,100.92,5635.00,4305.00,null,null,null
2023-08-31T01:05:03Z,21.57,55.17,99,0,29.68,100.91,5635.00,4305.00,0,0,0
2023-08-31T01:06:03Z,21.57,55.12,100,0,34.84,100.91,5547.00,4264.00,null,null,null
2023-08-31T01:07:03Z,21.58,55.19,100,0,36.23,100.91,5547.00,4264.00,null,null,null
2023-08-31T01:08:03Z,21.59,55.16,99,0,35.06,100.91,5547.00,4264.00,null,null,null
2023-08-31T01:09:03Z,21.58,55.19,100,0,30.41,100.91,5635.00,4305.00,null,null,null
2023-08-31T01:10:03Z,21.57,55.08,99,0,33.20,100.91,5635.00,4305.00,0,0,0
2023-08-31T01:11:03Z,21.55,55.15,100,0,42.37,100.91,5547.00,4264.00,null,null,null
2023-08-31T01:12:03Z,21.57,55.10,99,0,43.07,100.91,5547.00,4264.00,null,null,null
2023-08-31T01:13:03Z,21.57,55.18,99,0,29.57,100.91,5469.00,4232.00,null,null,null
2023-08-31T01:14:03Z,21.54,55.14,100,0,32.68,100.92,5469.00,4232.00,null,null,null
2023-08-31T01:15:03Z,21.55,55.15,99,0,33.16,100.91,5469.00,4232.00,0,0,0
2023-08-31T01:16:03Z,21.55,55.18,99,0,29.04,100.91,5317.00,4160.00,null,null,null
2023-08-31T01:17:03Z,21.54,55.20,99,0,30.77,100.92,5392.00,4192.00,null,null,null
2023-08-31T01:18:03Z,21.55,55.20,100,0,34.33,100.91,5392.00,4192.00,null,null,null
2023-08-31T01:19:03Z,21.54,55.17,100,0,34.24,100.91,5469.00,4232.00,null,null,null
2023-08-31T01:20:03Z,21.54,55.28,99,0,28.36,100.91,5547.00,4264.00,0,0,0
2023-08-31T01:21:03Z,21.54,55.21,99,0,32.48,100.91,5366.00,4184.00,null,null,null
2023-08-31T01:22:03Z,21.54,55.28,100,0,33.48,100.90,5469.00,4232.00,null,null,null
2023-08-31T01:23:03Z,21.55,55.23,100,0,32.87,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:24:03Z,21.54,55.26,100,0,33.65,100.91,5635.00,4305.00,null,null,null
2023-08-31T01:25:03Z,21.54,55.30,100,0,32.99,100.91,5608.00,4292.00,0,0,0
2023-08-31T01:26:03Z,21.57,55.25,99,0,43.82,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:27:03Z,21.58,55.28,99,0,34.64,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:28:03Z,21.55,55.28,99,0,34.08,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:29:03Z,21.55,55.28,100,0,33.65,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:30:03Z,21.57,55.22,100,0,32.75,100.91,5521.00,4252.00,0,0,0
2023-08-31T01:31:03Z,21.58,55.31,99,0,34.33,100.92,5547.00,4264.00,null,null,null
2023-08-31T01:32:03Z,21.55,55.23,100,0,36.67,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:33:03Z,21.55,55.28,100,0,48.91,100.91,5547.00,4264.00,null,null,null
2023-08-31T01:34:03Z,21.58,55.24,99,0,36.77,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:35:03Z,21.58,55.25,99,0,32.93,100.91,5635.00,4305.00,0,0,0
2023-08-31T01:36:03Z,21.55,55.29,100,0,35.10,100.91,5608.00,4292.00,null,null,null
2023-08-31T01:37:03Z,21.57,55.34,100,0,32.64,100.91,5608.00,4292.00,null,null,null
2023-08-31T01:38:03Z,21.57,55.31,100,0,36.82,100.91,5608.00,4292.00,null,null,null
2023-08-31T01:39:03Z,21.55,55.33,99,0,35.19,100.91,5681.00,4329.00,null,null,null
2023-08-31T01:40:03Z,21.57,55.38,99,0,42.56,100.91,5681.00,4329.00,0,0,0
2023-08-31T01:41:03Z,21.55,55.28,99,0,41.31,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:42:03Z,21.58,55.34,100,0,39.71,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:43:03Z,21.57,55.25,99,0,38.31,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:44:03Z,21.57,55.30,99,0,33.56,100.92,5452.00,4220.00,null,null,null
2023-08-31T01:45:03Z,21.55,55.34,99,0,34.91,100.92,5521.00,4252.00,0,0,0
2023-08-31T01:46:03Z,21.57,55.31,100,0,38.87,100.91,5366.00,4184.00,null,null,null
2023-08-31T01:47:03Z,21.55,55.34,99,0,31.49,100.92,5366.00,4184.00,null,null,null
2023-08-31T01:48:03Z,21.55,55.30,100,0,32.83,100.91,5452.00,4220.00,null,null,null
2023-08-31T01:49:03Z,21.54,55.34,99,0,37.25,100.91,5452.00,4220.00,null,null,null
2023-08-31T01:50:03Z,21.55,55.39,100,0,34.81,100.91,5452.00,4220.00,0,0,0
2023-08-31T01:51:03Z,21.58,55.38,99,0,39.51,100.91,5452.00,4220.00,null,null,null
2023-08-31T01:52:03Z,21.57,55.40,99,0,46.40,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:53:03Z,21.55,55.35,99,0,28.28,100.90,5452.00,4220.00,null,null,null
2023-08-31T01:54:03Z,21.57,55.41,99,0,42.90,100.90,5521.00,4252.00,null,null,null
2023-08-31T01:55:03Z,21.57,55.40,100,0,31.44,100.91,5521.00,4252.00,0,0,0
2023-08-31T01:56:03Z,21.57,55.44,99,0,37.90,100.90,5521.00,4252.00,null,null,null
2023-08-31T01:57:03Z,21.58,55.43,99,0,35.81,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:58:03Z,21.54,55.39,100,0,31.54,100.91,5521.00,4252.00,null,null,null
2023-08-31T01:59:03Z,21.57,55.41,100,0,38.77,100.91,5521.00,4252.00,null,null,null
2023-08-31T02:00:03Z,21.57,55.41,100,0,38.71,100.91,5608.00,4292.00,0,0,0
2023-08-31T02:01:03Z,21.58,55.39,99,0,41.97,100.91,5608.00,4292.00,null,null,null
2023-08-31T02:02:03Z,21.58,55.43,99,0,43.46,100.91,5452.00,4220.00,null,null,null
2023-08-31T02:03:03Z,21.57,55.39,100,0,35.78,100.90,5452.00,4220.00,null,null,null
2023-08-31T02:04:03Z,21.57,55.42,100,0,45.57,100.91,5521.00,4252.00,null,null,null
2023-08-31T02:05:03Z,21.57,55.38,100,0,31.41,100.91,5608.00,4292.00,0,0,0
2023-08-31T02:06:03Z,21.57,55.38,100,0,30.02,100.91,5608.00,4292.00,null,null,null
2023-08-31T02:07:03Z,21.58,55.43,100,0,28.17,100.91,5521.00,4252.00,null,null,null
2023-08-31T02:08:03Z,21.59,55.39,99,0,35.42,100.91,5608.00,4292.00,null,null,null
2023-08-31T02:09:03Z,21.54,55.38,100,0,33.09,100.91,5608.00,4292.00,null,null,null
2023-08-31T02:10:03Z,21.57,55.37,99,0,30.65,100.92,5521.00,4252.00,0,0,0
2023-08-31T02:11:03Z,21.58,55.37,99,0,27.38,100.91,5452.00,4220.00,null,null,null
2023-08-31T02:12:03Z,21.57,55.43,100,0,31.16,100.92,5452.00,4220.00,null,null,null
2023-08-31T02:13:03Z,21.57,55.38,100,0,32.49,100.92,5521.00,4252.00,null,null,null
2023-08-31T02:14:03Z,21.58,55.43,100,0,36.86,100.91,5521.00,4252.00,null,null,null
2023-08-31T02:15:03Z,21.57,55.39,100,0,35.29,100.91,5521.00,4252.00,0,0,0
2023-08-31T02:16:03Z,21.57,55.37,99,0,33.28,100.91,5452.00,4220.00,null,null,null
2023-08-31T02:17:03Z,21.57,55.35,100,0,28.95,100.91,5452.00,4220.00,null,null,null
2023-08-31T02:18:03Z,21.55,55.38,99,0,31.94,100.91,5521.00,4252.00,null,null,null
2023-08-31T02:19:03Z,21.57,55.41,99,0,33.09,100.91,5521.00,4252.00,null,null,null
2023-08-31T02:20:03Z,21.57,55.45,99,0,33.37,100.92,5521.00,4252.00,0,0,0
2023-08-31T02:21:03Z,21.57,55.44,100,0,30.86,100.92,5521.00,4252.00,null,null,null
2023-08-31T02:22:03Z,21.55,55.45,100,0,27.66,100.92,5452.00,4220.00,null,null,null
2023-08-31T02:23:03Z,21.55,55.41,100,0,35.79,100.92,5452.00,4220.00,null,null,null
2023-08-31T02:24:03Z,21.57,55.40,99,0,33.22,100.92,5452.00,4220.00,null,null,null
2023-08-31T02:25:03Z,21.55,55.41,100,0,33.11,100.92,5452.00,4220.00,0,0,0
2023-08-31T02:26:03Z,21.57,55.45,99,0,37.86,100.92,5223.00,4112.00,null,null,null
2023-08-31T02:27:03Z,21.55,55.47,100,0,31.75,100.92,5291.00,4148.00,null,null,null
2023-08-31T02:28:03Z,21.57,55.50,99,0,31.95,100.92,5366.00,4184.00,null,null,null
2023-08-31T02:29:03Z,21.52,55.50,100,0,41.04,100.92,5366.00,4184.00,null,null,null
2023-08-31T02:30:03Z,21.52,55.51,99,0,33.80,100.92,5452.00,4220.00,0,0,0
2023-08-31T02:31:03Z,21.54,55.49,100,0,30.55,100.91,5366.00,4184.00,null,null,null
2023-08-31T02:32:03Z,21.54,55.58,100,0,30.52,100.91,5366.00,4184.00,null,null,null
2023-08-31T02:33:03Z,21.55,55.52,99,0,39.94,100.91,5366.00,4184.00,null,null,null
2023-08-31T02:34:03Z,21.52,55.53,99,0,34.02,100.91,5366.00,4184.00,null,null,null
2023-08-31T02:35:03Z,21.54,55.55,100,0,37.89,100.90,5452.00,4220.00,0,0,0
2023-08-31T02:36:03Z,21.54,55.58,100,0,31.12,100.91,5452.00,4220.00,null,null,null
